name,country,city,businessType
AGENCIA NACIONAL PARA LA SUPERACION DE LA POBREZA EXTREMA,Colombia,BOGOTA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
CORPORACION SOMOS MAS,Colombia,BOGOTA DC,Other
INSTITUCION PRESTADORA DE SERVICIOS DE SALUD DE LA UNIVERSIDAD DE ANTIOQUIA,Colombia,MEDELIN,Other
EPM Telecomunicaciones S.A. E.S.P.,Colombia,Medellin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CORPORACION CORPOGEN,Colombia,BOGOTA,Research Organisations
FUTURA NETWORKS DE COLOMBIA SAS,Colombia,BOGOTA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CENTRO REGIONAL DE PRODUCTIVIDAD E INNOVACION DEL CAUCA ENTIDAD PRIVADA SIN ANIMO DE LUCRO,Colombia,POPAYAN,Research Organisations
"INSTITUTO DE HIDROLOGIA, METEOROLOGIA Y ESTUDIOS AMBIENTALES",Colombia,BOGOTA DC,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
Universidad del Tolima,Colombia,Ibague,Higher or Secondary Education Establishments
COMERCIALIZADORA INTERNACIONAL BANACOL DE COLOMBIA SA,Colombia,ENVIGADO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CENTRO INTERNACIONAL DE VACUNAS,Colombia,CALI,Research Organisations
SELLOPACK SAS,Colombia,FUNZA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
