name,country,city,businessType
"DEPARTMENT OF ARTS, HERITAGE AND THE GAELTACHT",Republic of Ireland,Dublin,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
ELEMENT SIX LIMITED,Republic of Ireland,SHANNON,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Agricultural Magnetics Limited,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Goldcrop Limited,Republic of Ireland,Cork,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ENVIROTECH INNOVATIVE PRODUCTS LTD,Republic of Ireland,"ARDEE, CO. LOUTH",Private for-profit entities (excluding Higher or Secondary Education Establishments)
ASHLAND SPECIALTIES IRELAND LIMITED,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INTERACTIONS LIMITED,Republic of Ireland,KILCOOLE CO WICKLOW,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BLAFAR LIMITED,Republic of Ireland,BLACKROCK DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Apierian Limited,Republic of Ireland,Tallaght,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NOEL LAWLER GREEN ENERGY SOLUTIONS LIMITED,Republic of Ireland,KILKENNY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Teck Ireland,Republic of Ireland,Wicklow,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ORAN PRE-CAST LIMITED,Republic of Ireland,GALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ECOFIX LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TRINITAS VENTURES LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUTE OF TECHNOLOGY CARLOW,Republic of Ireland,CARLOW,Higher or Secondary Education Establishments
MICROGEN BIOTECH LIMITED,Republic of Ireland,CARLOW,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LIEBHERR CONTAINER CRANES LIMITED,Republic of Ireland,KILLARNEY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BANKING & PAYMENTS FEDERATION IRELAND COMPANY LIMITED BY GUARANTEE,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
WILD ATLANTIC SHELLFISH LIMITED,Republic of Ireland,SLIGO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KEYWATER FISHERIES LIMITED,Republic of Ireland,BOYLE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ATHLONE INSTITUTE OF TECHNOLOGY,Republic of Ireland,ATHLONE,Higher or Secondary Education Establishments
IRISH RURAL LINK CO-OPERATIVE SOCIETY LIMITED,Republic of Ireland,MOATE WESTMEATH,Other
R&D SLUA LIMITED,Republic of Ireland,CORK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BIOATLANTIS,Republic of Ireland,TRALEE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ANIMATED LANGUAGE LEARNING LIMITED,Republic of Ireland,CLAREGALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CCKF Ltd,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
THE GENIO TRUST,Republic of Ireland,DUBLIN,Other
SKYTEK LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IRISH CENTRE FOR EMERGENCY MANAGEMENT,Republic of Ireland,CORK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CLEANGROW LTD,Republic of Ireland,cork,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TobaccoFree Research Institute Ireland LBG,Republic of Ireland,DUBLIN,Research Organisations
BAYNCORE LABS LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
RAP FAST LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
XILINX IRELAND UNLIMITED COMPANY,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VIZLEGAL LIMITED,Republic of Ireland,DUBLIN 8,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BEATS THERAPEUTICS LTD,Republic of Ireland,SANDYFORD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HEALTH PRODUCTS REGULATORY AUTHORITY,Republic of Ireland,DUBLIN,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
CUMANN PEILE NA H-EIREANN FOOTBALL ASSOCIATION OF IRELAND,Republic of Ireland,DUBLIN,Other
DEPARTMENT OF DEFENCE,Republic of Ireland,NEWBRIDGE,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
REAMDA LIMITED,Republic of Ireland,TRALEE KERRY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SCORPION NETWORKS LTD,Republic of Ireland,CLANE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ADVANCE SCIENCE (FORBAIRT EOLAIOCHTA TEO) LIMITED,Republic of Ireland,GALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
COROFLO LIMITED,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INFORM BIOSCIENCE LIMITED,Republic of Ireland,CORK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MONAGHAN MUSHROOMS IRELAND,Republic of Ireland,MONAGHAN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TELEFLEX MEDICAL EUROPE LIMITED,Republic of Ireland,ATHLONE CO. WESTMEATH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MAHER O'ROURKE LIMITED,Republic of Ireland,DROGHEDA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MCOR TECHNOLOGIES LIMITED,Republic of Ireland,DUNLEER LOUTH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OCEAN PRINT LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MANOPT SYSTEMS LIMITED,Republic of Ireland,ANNACOTTY LIMERICK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CLEAN COMMUNICATIONS LIMITED,Republic of Ireland,NAAS CO KILDARE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ARRAN CHEMICAL COMPANY LIMITED,Republic of Ireland,ATHLONE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
YELLOW HARBOUR LIMITED,Republic of Ireland,CORK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AQUILA BIOSCIENCE LIMITED,Republic of Ireland,MOYCULLEN GALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ENERGY REFORM LIMITED,Republic of Ireland,BRAY WICKLOW,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IBEC LIMITED*IRISH BUSINESS AND EMPLOYERS CONFEDERATION,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INTERNATIONAL DEVELOPMENT IRELAND LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SONAS TECHNOLOGIES LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CROSSCARE LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OMNISPIRANT LIMITED,Republic of Ireland,CLONMEL TIPPERARY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LEXISNEXIS RISK SOLUTIONS (EUROPE)LTD,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
COADY PARTNERSHIP ARCHITECTS LIMITED,Republic of Ireland,"RANELAGH, DUBLIN 6",Private for-profit entities (excluding Higher or Secondary Education Establishments)
QUALIA ANALYTICS LIMITED,Republic of Ireland,DUBLIN 2,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KIMMAGE DEVELOPMENT STUDIES CENTRE,Republic of Ireland,DUBLIN,Research Organisations
NOHO LIMITED,Republic of Ireland,DALKEY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DERILINX LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ORIGIN ENTERPRISES PUBLIC LIMITED COMPANY,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EURO CARE HEALTHCARE LTD,Republic of Ireland,WATERFORD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Abbott Ireland,Republic of Ireland,Cootehill,Private for-profit entities (excluding Higher or Secondary Education Establishments)
THERADEP LIMITED,Republic of Ireland,CORK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MATER MISERICORDIAE UNIVERSITY HOSPITAL,Republic of Ireland,DUBLIN,Other
NATIONAL INSTITUTE FOR BIOPROCESSING RESEARCH AND TRAINING LIMITED,Republic of Ireland,BLACKROCK DUBLIN,Research Organisations
THE IRISH TIMES DESIGNATED ACTIVITYCOMPANY,Republic of Ireland,DUBLIN 2,Private for-profit entities (excluding Higher or Secondary Education Establishments)
THE EUROPEAN ASSOCIATION FOR THE STUDY OF OBESITY - IRELAND COMPANY LIMITED BY GUARANTEE,Republic of Ireland,DUBLIN,Other
CHILDREN'S UNIVERSITY HOSPITAL,Republic of Ireland,DUBLIN 1,Research Organisations
Department of Public Expenditure and Reform,Republic of Ireland,Dublin,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
GALWAY CITY COUNCIL,Republic of Ireland,GALWAY,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
BECTON DICKINSON RESEARCH CENTRE IRELAND LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CONCERN WORLDWIDE LBG,Republic of Ireland,DUBLIN,Other
HUNTINGTON'S DISEASE ASSOCIATION OF IRELAND,Republic of Ireland,DUBLIN,Other
AN BORD BIA,Republic of Ireland,DUBLIN,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
DEVENISH RESEARCH DEVELOPMENT AND INNOVATION LIMITED,Republic of Ireland,DOWTH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ICON plc,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ELECTRICITY EXCHANGE DESIGNATED ACTTIVITY COMPANY,Republic of Ireland,NEWBRIDGE KILDARE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MACCABE DURNEY BARNES LTD,Republic of Ireland,DUBLIN 2,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AN TAISCE-THE NATIONAL TRUST FOR IRELAND,Republic of Ireland,DUBLIN 8,Research Organisations
BORD IASCAIGH MHARA,Republic of Ireland,DUN LAOGHAIRE CO DUBLIN,Other
HEATING EQUIPMENT AND THERMAL SYSTEM EUROPE LIMITED,Republic of Ireland,BALLINROBE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ANABIO TECHNOLOGIES LTD,Republic of Ireland,DUBLIN 2,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MICANANOTECH LIMITED,Republic of Ireland,WATERFORD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CON TRAAS Ltd.,Republic of Ireland,Cahir Tipperary,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VOYAGERIP INTERNATIONAL SERVICES LIMITED,Republic of Ireland,KILCOOLE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TERRA GEOSERV LIMITED,Republic of Ireland,BRAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CORK COUNTY COUNCIL,Republic of Ireland,CORK,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
BYRNE LOOBY PARTNERS WATER SERVICES LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PATIENTMPOWER LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Opsona Therapeutics,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PINPOINT INNOVATIONS LTD,Republic of Ireland,LIMERICK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MPSTOR Limited,Republic of Ireland,Cork,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SILVERCLOUD HEALTH LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ABU INTERNATIONAL PROJECT MANAGEMENT LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SURGACOLL TECHNOLOGIES LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KINETIKA LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BNY Mellon Fund Services (Ireland) Limited,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HAUNTED PLANET STUDIOS LTD,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DECARE DENTAL IRELAND LIMITED,Republic of Ireland,Claremorris,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AEROGEN LTD,Republic of Ireland,Galway,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IRISH CLINICAL ONCOLOGY RESEARCH GROUP LIMITED LBG,Republic of Ireland,DUBLIN 11,Other
ACCENTURE,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
The Impacter Development Centre,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BRIDGECASTLE INFORMATION MANAGEMENTLTD,Republic of Ireland,WEXFORD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OPEN APPLICATIONS CONSULTING LIMITED,Republic of Ireland,MALAHIDE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Burgmann Packings Ltd,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NEWSWHIP MEDIA LIMITED,Republic of Ireland,DUBLIN 2,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SPIRITAN ASYLUM SERVICES INITIATIVE LIMITED,Republic of Ireland,DUBLIN,Other
THE DUBLIN RAPE CRISIS CENTRE LIMITED,Republic of Ireland,DUBLIN,Other
CIT INFINITE DESIGNATED ACTIVITY COMPANY,Republic of Ireland,CORK,Other
GALWAY CLINIC DOUGHISKA LIMITED,Republic of Ireland,GALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Irish Diagnostic Laboratory Services Limited,Republic of Ireland,Kildare,Private for-profit entities (excluding Higher or Secondary Education Establishments)
4D PHARMA CORK LIMITED,Republic of Ireland,CORK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FOOD SAFETY AUTHORITY OF IRELAND,Republic of Ireland,DUBLIN,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
TEMPERATURE LIMITED,Republic of Ireland,Cork,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TECHRETE IRELAND LIMITED,Republic of Ireland,BALBRIGGAN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Men’s Health Forum Ireland,Republic of Ireland,DUBLIN,Other
Irish Manufacturing Research,Republic of Ireland,Leixlip,Other
The Vision Clinic,Republic of Ireland,Kilkenny,Private for-profit entities (excluding Higher or Secondary Education Establishments)
WORDSWORTH LEARNING LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CLEVERBOOKS LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OUR LADYS CHILDRENS HOSPITAL CRUMLIN,Republic of Ireland,DUBLIN,Other
BALLYHOURA DEVELOPMENT CLG,Republic of Ireland,KILFINANE,Other
RED HAT LIMITED,Republic of Ireland,Cork,Private for-profit entities (excluding Higher or Secondary Education Establishments)
COSMOS EDUCATION LIMITED LBG,Republic of Ireland,BLACKROCK,Other
HOME INSTEAD FRANCHISING LTD,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SETANTA SPORTS CHANNEL IRELAND LTD,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PEARLABS TECHNOLOGIES LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AURIGEN MEDICAL LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TECHNOLOGY FROM IDEAS LIMITED,Republic of Ireland,DUN LAOGHAIRE DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
RADISENS DIAGNOSTICS LIMITED,Republic of Ireland,CORK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NURITAS LIMITED,Republic of Ireland,DUBLIN 2,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GORTA,Republic of Ireland,Dublin,Other
SPACE TECHNOLOGY IRELAND LIMITED,Republic of Ireland,MAYNOOTH KILDARE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Inclusive Research Network,Republic of Ireland,Galway,Other
LOUTH COUNTY COUNCIL,Republic of Ireland,Dundalk,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
KOKOMO HEALTHCARE LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DEPARTMENT OF HEALTH,Republic of Ireland,Dublin,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
"DUN LAOGHAIRE INSTITUTE OF ART, DESIGN & TECHNOLOGY",Republic of Ireland,DUBLIN,Higher or Secondary Education Establishments
BLUETECHTRACKER LIMITED,Republic of Ireland,CORK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SIGMOID PHARMA LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
THE BERE ISLAND PROJECTS GROUP COMPANY LIMITED BY GUAANTEE,Republic of Ireland,CORK,Other
STRYKER EUROPEAN OPERATIONS LIMITED,Republic of Ireland,CARRIGTWOHILL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Longboat Clinical Ltd,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
THE DCU RYAN ACADEMY DESIGNATED ACTIVITY COMPANY,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
RANDOX TEORANTA,Republic of Ireland,DONEGALL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SMART FACTORY SOLUTIONS LTD,Republic of Ireland,CLOUGHJORDAN TIPPERARY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MILIS BIO LIMITED,Republic of Ireland,CORK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NSILICO LIFE SCIENCE LIMITED,Republic of Ireland,DOUGLAS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
RODGER HAMISH,Republic of Ireland,KINVARA GALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SUPERLUM DIODES LIMITED,Republic of Ireland,CARRIGTWOHILL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SEED TECHNOLOGY LIMITED,Republic of Ireland,WATERFORD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EVERCAM LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HEANET LTD,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BLUEDROP MEDICAL LIMITED,Republic of Ireland,GALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
WEXFORD COUNTY COUNCIL,Republic of Ireland,WEXFORD,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
ARRABAWN CO-OPERATIVE SOCIETY LIMITED,Republic of Ireland,NENAGH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BIOMASS HEATING SOLUTIONS LIMITED,Republic of Ireland,Limerick,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BORD GAIS ENERGY LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ERVIA,Republic of Ireland,CORK,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
IRVING OIL WHITEGATE REFINERY LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MOVIDIUS LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LONGLINE ENVIRONMENT LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CRANNMED LTD,Republic of Ireland,GALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KASTUS TECHNOLOGIES LIMITED,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DP Energy Ireland Limited,Republic of Ireland,BUTTEVANT CORK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CARAGLASS LIMITED,Republic of Ireland,BLACKROCK CO. DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DONEGAL COUNTY COUNCIL,Republic of Ireland,LIFFORD,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
DUBLIN CHAMBER OF COMMERCE (INCORPORATED),Republic of Ireland,DUBLIN 2,Private for-profit entities (excluding Higher or Secondary Education Establishments)
THE CORK CHAMBER OF COMMERCE,Republic of Ireland,CORK,Other
VIRTUAL REALITY IRELAND MEDIA LTD,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IRISH OPERA TRANSFORMATIONS COMPANY LIMITED BY GUARANTEE,Republic of Ireland,DUBLIN,Other
BIOXPLOR LIMITED,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EMEDIA INTERACTIVE LIMITED,Republic of Ireland,GALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CARLOW KILKENNY ENERGY AGENCY LIMITED,Republic of Ireland,KILKENNY,Other
NBMI SCIENCE LIMITED,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SIGNUM SURGICAL LIMITED,Republic of Ireland,GALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IRISH TRADITIONAL MUSIC ARCHIVE/TAISCE CHEOL DUCHAIS EIREANN LBG,Republic of Ireland,DUBLIN,Other
OPENHYDRO GROUP LIMITED,Republic of Ireland,DUBLIN 1,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AXONISTA LIMITED,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TIC BRUGGER LIMITED,Republic of Ireland,CO CORK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ALR Innovations Limited,Republic of Ireland,Limerick,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ANECTO LIMITED,Republic of Ireland,GALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ENTERASENSE LIMITED,Republic of Ireland,GALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CAPRI MEDICAL LIMITED,Republic of Ireland,GALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ATRIAN MEDICAL LIMITED,Republic of Ireland,GALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KILLIAN O'BRIAIN LIMITED,Republic of Ireland,WESTPORT,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ROCKFIELD MEDICAL DEVICES LTD,Republic of Ireland,GALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VIVASURE MEDICAL LIMITED,Republic of Ireland,GALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PROVERUM MEDICAL,Republic of Ireland,DUBLIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INNOVATIVE CATHETER SOLUTIONS LIMITED,Republic of Ireland,GALWAY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SOTHIC BIOSCIENCE LIMITED,Republic of Ireland,BLACKROCK CORK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TALLAGHT WEST CHILDHOOD DEVELOPMENTINITIATIVE COMPANY LBG,Republic of Ireland,DUBLIN,Other
SUSTAINABILITY WORKS LIMITED,Republic of Ireland,DROGHEDA MEATH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
YOUNG SCIENTIST AND TECHNOLOGY EXHIBITION COMPANY LIMITED BY GUARANTEE,Republic of Ireland,DUBLIN 4,Other
NORLAND MANAGED SERVICES (IRELAND) LIMITED,Republic of Ireland,Dublin,Private for-profit entities (excluding Higher or Secondary Education Establishments)
University College Dublin,Republic of Ireland,Dublin,Unknown
DUBLIN INSTITUTE FOR ADVANCED STUDIES,Republic of Ireland,DUBLIN,Unknown
EOLAS - DUBLIN,Republic of Ireland,,Unknown
UNIVERSITY OF DUBLIN,Republic of Ireland,TRINITY COLLEGE,Unknown
TRINITY COLLEGE DUBLIN,Republic of Ireland,DUBLIN 2,Unknown
CAPTEC-COMPUTER APPLIED TECHNICS,Republic of Ireland,MALAHIDE,Unknown
HEANET,Republic of Ireland,,Unknown
UNIVERSITY COLLEGE,Republic of Ireland,CORK,Unknown
"NATIONAL UNIVERSITY OF IRELAND, GALWAY",Republic of Ireland,GALWAY,Unknown
UNIVERSITY OF DUBLIN,Republic of Ireland,DUBLIN 2,Unknown
UNIVERSITY COLLEGE DUBLIN,Republic of Ireland,DUBLIN,Unknown
Enterprise Ireland - Trading as Bioresearch Ireland,Republic of Ireland,Dublin,Unknown
NATIONAL INSTITUTE FOR HIGHER EDUCATION,Republic of Ireland,DUBLIN 9,Unknown
UNIV COLLEGE GALWAY,Republic of Ireland,GALWAY,Unknown
ST PATRICK'S COLLEGE,Republic of Ireland,DUBLIN 9,Unknown
MEMORY COMPUTER PLC,Republic of Ireland,DUBLIN 4,Unknown
LINGUISTICS INSTITUTE OF IRELAND,Republic of Ireland,DUBLIN 2,Unknown
IIRS,Republic of Ireland,,Unknown
EOLAS,Republic of Ireland,DUBLIN,Unknown
TRINITY COLLEGE,Republic of Ireland,DR P M SHARP,Unknown
THE AGRICULTURAL INSTITUTE,Republic of Ireland,CARLOW,Unknown
TRINITY COLLÃGE,Republic of Ireland,,Unknown
TECHNISCHE UNIVERSITAT BERLIN,Republic of Ireland,BERLIN,Unknown
UNIVERSITY COLLEGE CORK,Republic of Ireland,CORK,Unknown
AGRICULTURAL INSTITUTE,Republic of Ireland,GALWAY,Unknown
UNIVERSITY COLLEGE,Republic of Ireland,,Unknown
Mercury Hydrocarbons Ltd,Republic of Ireland,Limerick,Unknown
NATIONAL MICROELECTRONICS RESEARCH CENTRE,Republic of Ireland,CORK,Unknown
COPS (EUROPE) LTD,Republic of Ireland,DUBLIN 4,Unknown
ANALOG DEVICES BV,Republic of Ireland,LIMERICK,Unknown
CORK REGIONAL TECHNICAL COLLEGE,Republic of Ireland,,Unknown
UNIVERSITY COLLEGE,Republic of Ireland,DUBLIN,Unknown
UNIV COLLEGE DUBLIN,Republic of Ireland,DUBLIN 4,Unknown
NATIONAL SOFTWARE CENTRE LTD,Republic of Ireland,DUBLIN 2,Unknown
"THE PROVOST, FELLOWS AND SCHOLARS OF THE COLLEGE OF THE HOLY AND UNDIVIDED TRINITY OF QUEEN ELIZABETH NEAR DUBLIN HEREINAFTER TRINITY COLLEGE DUBLIN",Republic of Ireland,DUBLIN,Unknown
NUCLEAR ENEERGY BOARD,Republic of Ireland,,Unknown
Confederation of Irish Industry,Republic of Ireland,Dublin,Unknown
Institute for Industrial Research andStandards,Republic of Ireland,Dublin,Unknown
"UNIVERSITY COLLEGE CORK, NATIONAL UNIVERSITY OF IRELAND, CORK",Republic of Ireland,CORK,Unknown
