name,country,city,businessType
GRAD SABAC,Serbia,SABAC,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
ELSYS EASTERN EUROPE DOO DRUSTVO ZAPROJEKTOVANJE ELEKTRONSKIH SISTEMABEOGRAD (NOVI BEOGRAD),Serbia,BEOGRAD - NOVI BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"MATEMATICKI INSTITUT SANU, BEOGRAD",Serbia,BEOGRAD,Research Organisations
FAKULTET ZA MASINSTVO I GRADJEVINARSTVO U KRALJEVO UNIVERZITETA U KRAGUJEVCU,Serbia,KRALJEVO,Higher or Secondary Education Establishments
INSTITUT ZA PLUCNE BOLESTI VOJVODINE,Serbia,SREMSKA KAMENICA,Research Organisations
INSTITUT ZA KARDIOVASKULARNE BOLESTI VOJVODINE,Serbia,SREMSKA KAMENICA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DOO ZA PROIZVODNJU I USLUGE ALFA KLIMA KNJAZENAC,Serbia,KNJAZEVAC,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUT ZA ZASTITU ZDRAVLJA SRBIJEDR MILAN JOVANOVIC BATUT,Serbia,BEOGRAD,Other
UDRUZENJE PLAVA ZAJEDNICA,Serbia,BEOGRAD,Other
BITGEAR WIRELESS DESIGN SERVICES DOO,Serbia,BEOGRAD ZEMUN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIVERZITET U BEOGRADU - FAKULTET ZA FIZICKU HEMIJU,Serbia,BEOGRAD,Higher or Secondary Education Establishments
INSTITUT ZA MOLEKULARNU GENETIKU I GENETICKO INZENJERSTVO,Serbia,BEOGRAD,Research Organisations
"UNIVERISTET U BEOGRADU,FAKULTET BEZBEDNOSTI",Serbia,BEOGRAD,Higher or Secondary Education Establishments
NATIONAL BIOMASS ASSOCIATION SERBIO,Serbia,NOVI SAD,Other
DRUSTVO SA OGRANICENOM ODGOVORNOSCU POLYHEDRA BEOGRAD-ZVEZDARA,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MENA GROUP,Serbia,NIS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VIP MOBILE DOO BEOGRAD (NOVI BEOGRAD),Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DIRIGENT ACOUSTICS DOO,Serbia,BELGRADE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
COLD PRESSOK DOO BELGRADE,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
JAVNO KOMUNALNO PREDUZECE INFORMATIKA NOVI SAD,Serbia,NOVI SAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CITY OF NOVI SAD,Serbia,NOVI SAD,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
DIASENS DOO BEOGRAD,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
POSLOVNI SISTEM GLOBAL SEED DOO CURUG,Serbia,CURUG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUT ZA RATARSTVO I POVRTARSTVO INSTITUT OD NACIONALNOG ZNACAJA ZA REPUBLIKU SRBIJU,Serbia,NOVI SAD,Research Organisations
JAVNO KOMUNALNO PREDUZECE VODOVOD IKANALIZACJA PANCHEVO,Serbia,PANCEVO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIVERSITY OF BELGRADE-FACULTY OF FORESTRY,Serbia,BELGRADE,Higher or Secondary Education Establishments
STREINBEIS ADVANCED RISK TECHNOLOGIES INSTITUTE DOO KRAGUJEVAC,Serbia,KRAGUJEVAC,Other
MUNICIPALITY OF ARILJE,Serbia,ARILJE,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
EUROPEAN TRAINING ACADEMY,Serbia,BEOGRAD,Research Organisations
FILIPOVIC MALADA IVANA,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"Faculty of Mathematics, University of Belgrade",Serbia,Belgrade,Higher or Secondary Education Establishments
GEOLOGICAL SURVEY OF SERBIA,Serbia,BELGRADE,Other
"UNIVERSITET U BEOGRADU, INSTITUT ZA FILOZOFIJU I DRUSTVENU",Serbia,BEOGRAD,Research Organisations
"PREDUZECE ZA PROJEKTOVANJE, INZENJERING I KONSALTING IWA CONSALT DOO, BEOGRAD (VRACAR)",Serbia,BEOGRAD VRACAR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ISTRAZIVACKO-RAZVOJNI INSTITUT RT-RK DOO ZA SISTEME ZASNOVANE NA RACUNARIMA NOVI SAD,Serbia,NOVI SAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
COPRIX MEDIA DOO BEOGRAD-STARI GRAD,Serbia,BELGRADE-STARI GRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Univerzitet u Novom Sadu - Medicinski fakultet,Serbia,Novi Sad,Higher or Secondary Education Establishments
DARWIN DIGITAL DOO BEOGRAD-STARI GRAD,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ASTRONOMSKA OPSERVATORIJA,Serbia,BEOGRAD,Research Organisations
SOUTH-EAST EUROPE TRANSPORT OBSERVATORY,Serbia,BEOGRAD,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
INSTITUTE FOR FOOD TECHNOLOGY OF NOVI SAD,Serbia,NOVI SAD,Research Organisations
"MANUFACTURING TRADE AND SERVICES COMPANY,VISARIS DOO,BEOGRAD (ZEMUN)",Serbia,BEOGRAD-ZEMUN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GILAB DOO BEOGRAD-PALILULA,Serbia,BEOGRADE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VETERINARY SPECIALIST INSTITUTE KRALJEVO,Serbia,KRALJEVO,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
SCIENTIFIC VETERINARY INSTITUTE NOVI SAD,Serbia,NOVI SAD,Other
ARRIVA LITAS DOO POZAREVAC,Serbia,POZAREVAC,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUT ZA ONKOLOGIJU I RADIOLOGIJU SRBIJE,Serbia,BELGRADE,Other
NOVELIC DOO BEOGRAD-NOVI BEOGRAD,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TEHNOLOSKI FAKULTET NOVI SAD,Serbia,NOVI SAD,Higher or Secondary Education Establishments
UNIVEREXPORT EXPORT-IMPORT DOO NOVISAD,Serbia,Novi Sad,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"HEMIJSKI FAKULTET, UNIVERZITET U BEOGRADU",Serbia,BEOGRAD,Higher or Secondary Education Establishments
UNIVERSITY OF NIS- FACULTY OF ELECTRONIC ENGINEERING,Serbia,NIS,Higher or Secondary Education Establishments
UNIVERZITET U KRAGUJEVCU,Serbia,KRAGUJEVAC,Higher or Secondary Education Establishments
DRUSTVO SA OGRANICENOM ODGOVORNOSCUAGROCENTRUM ZA PROIZVODNJU PROMETI POSLOVNE USLUGE,Serbia,BECEJ,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MIKSER UDRUZENJE,Serbia,BEOGRAD,Other
ENPLUS,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FAKULTET DRAMSKIH UMETNOSTI,Serbia,BELGRADE,Higher or Secondary Education Establishments
PANONIT DOO ZA SISTEME ZASNOVANE NA RACUNARU RAZVOJ I PROIZVODNJU U OBLASTI INFORMACIONIH TEHNOLOGIJA,Serbia,NOVI SAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DOO ORGANIC CONTROL SYSTEM SUBOTICA,Serbia,SUBOTICA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MREZA ZA RURALNI RAZVOJ SRBIJE,Serbia,KRALJEVO,Other
KRIMINALISTICKO-POLICIJSKI UNIVERZITET,Serbia,BEOGRAD,Higher or Secondary Education Establishments
"PROVINCIAL SECRETARIAT OF AGRICULTURE, WATER ECONOMY AND FORESTRY, VOJVODINA",Serbia,NOVI SAD,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
INSTITUT ZA PROUCAVANJE LEKOVITOG BILJA DR JOSIF PANCIC - BEIGRAD,Serbia,BELGRADE,Research Organisations
"EURO HERBS DOO, FOR THE PRODUCTION, PROCESSING, EXPORT AND IMPORT OF THE MEDICINAL, SPICE AND AROMATIC HERBS NOVI SAD",Serbia,NOVI SAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FARMACEUTSKI FAKULTET UNIVERZITETAU BEOGRADU,Serbia,BELGRADE,Higher or Secondary Education Establishments
NEXTGAME DIGITAL DOO BEOGRAD-STARIGRAD,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HARDER DIGITAL SOVA D.O.O. NIS,Serbia,NIS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EKOFUNGI DOO,Serbia,BELGRADE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUTE FOR FORAGE CROPS KRUSEVAC LTD,Serbia,KRUSEVAC,Private for-profit entities (excluding Higher or Secondary Education Establishments)
COMPANY FOR TRADE AND SERVICES CHEMICAL AGROSAVA DOO BELGRADE (NOVI BEOGRAD),Serbia,BELGRADE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FOODSCALE HUB ENTREPRENEURSHIP ANDINNOVATION ASSOCIATION,Serbia,BEOGRAD,Other
UNIVERZITET U BEOGRADU – FAKULTET POLITIČKIH NAUKA,Serbia,BEOGRAD,Higher or Secondary Education Establishments
VISOKA TEHNICKA SKOLA STRUKOVNIH STUDIJA U ZRENJANINU,Serbia,ZRENJANIN,Higher or Secondary Education Establishments
Kreativno edukativni centar,Serbia,NOVI SAD,Other
Udruzenje naucnih komunikatora,Serbia,FUTOG,Other
VISOKA TEHNICKA SKOLA STRUKOVNIH STUDIJA SUBOTICA,Serbia,SUBOTICA,Higher or Secondary Education Establishments
NATIONAL AGENCY FOR REGIONAL DEVELPMENT,Serbia,ZAJECAR,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
CPNU -  CENTAR ZA PROMOCIJU NAUKE IUMETNOSTI DRUSTVO SA OGRANICENOM ODGOVORNOSCU BEOGRAD,Serbia,BEOGRAD ZEMUN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PREDUZECE ZA PROJEKTOVANJE INZENJERING KONSALTING I POSLOVNE USLUGE AEDES COOP DOO BEOGRAD-ZEMUN,Serbia,BEOGRAD ZEMUN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DRUSTVO ZA INFORMACIONE SISTEME I RACUNARSKE MREZE - INFORMACIONO DRUSTVO SCG,Serbia,BEOGRAD,Unknown
BEOGRADSKA OTVORENA SKOLA,Serbia,BEOGRAD,Unknown
"MINISTARSTVO FINANSIJA, UPRAVA CARINA",Serbia,BEOGRAD,Unknown
"PEXIM D.O.O. PREDUZECE ZA TRGOVINU, KONSALTING I INFORMACIONI INZENJERING",Serbia,BEOGRAD,Unknown
UNIVERZITET U BEOGRADU,Serbia,BEOGRAD,Unknown
EVOLUTION ONLINE DOO,Serbia,BEOGRAD,Unknown
PUBLIC PROCUREMENT OFFICE,Serbia,BEOGRAD,Unknown
CIM COLLEGE D.O.O.,Serbia,NIS,Unknown
EUROPEAN CENTER FOR PEACE AND DEVELOPMENT OF THE UN UNIVERSITY OF PEACE,Serbia,BEOGRAD,Unknown
"BIBLIOTEKA ""MILUTIN BOJIC""",Serbia,BEOGRAD,Unknown
"FACULTY OF ORGANIZATIONAL SCIENCES, UNIVERSITY OF BELGRADE",Serbia,BEOGRAD,Unknown
AKCIONARSKO DRUSTVO MLEKARA SUBOTICA,Serbia,SUBOTICA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SRPSKO LEKARSKO DRUSTVO,Serbia,BEOGRAD,Other
INSTITUT ZA NIZIJSKO SUMARSTVO I ZIVOTNU SREDINU,Serbia,NOVI SAD,Research Organisations
"Faculty for Special Education and Rehabilitation, University of Belgrade",Serbia,Belgrade,Higher or Secondary Education Establishments
INSTITUT ZA MEDICINSKA ISTRA IVANJA,Serbia,BELGRADE,Research Organisations
CACTTUS SHA,Serbia,PRISTINA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUT ZA MENTALNO ZDRAVLJE,Serbia,BEOGRAD,Research Organisations
The Highway Institute (Institut za puteve),Serbia,Beldrade,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CITY ASSEMBLY OF SUBOTICA,Serbia,SUBOTICA,Unknown
SCHNEIDER ELECTRIC DMS NS DOO ZA ELEKTROENERGETSKI INZINJERING NOVI SAD,Serbia,NOVI SAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Clinical Center of Serbia,Serbia,Belgrade,Higher or Secondary Education Establishments
STRAND DOO,Serbia,NOVI SAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Zdravo Organic d.o.o.,Serbia,Selenca,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PREDUZECE ZA TURISTICKE USLUGE I TRGOVINU OMEGA TRAVEL DOO,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PRIVREDNO DRUSTVO ZA PROIZVODNJU PUTNICKIH AUTOMOBILA FIAT AUTOMOBILI SRBJIA DOO,Serbia,KRAGUJEVAC,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TETRA PAK PRODUCTION DRUSTVO SA OGRANICENOM ODGOVORNOSCU BEOGRAD,Serbia,BEOGRAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MEDICINSKI FAKULTET U KRAGUJEVCU,Serbia,KRAGUJEVAC,Higher or Secondary Education Establishments
CIM GRUPA DOO,Serbia,NIS PANTELEJ,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INVESTGRADNJA DOO,Serbia,LESKOVAC,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DRUSTVO ZA INFORMACIONE SISTEME I RACUNARSKE MREZE INFORMACIONO DRUSTVO SRBIJE UDRUZENJE,Serbia,BEOGRAD,Other
ASSOCIATION OF GEOPHYSICISTS AND ENVIRONMENTALISTS OF SERBIA,Serbia,BEOGRAD,Other
FACULTY OF ECOLOGY AND ENVIRONMENTAL SCIENCES,Serbia,BEOGRAD,Higher or Secondary Education Establishments
ERICSSON D.O.O FOR TELECOMMUNICATIONS,Serbia,Belgrade,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ZIP CENTAR ZA MLADE BIZNIS INKUBATOR DOO PIROT,Serbia,PIROT,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ENDEMIT EKOLOSHKO DRUSHTVO,Serbia,BEOGRAD,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
