name,country,city,businessType
Instituto Nacional de Enfermedades Infecciosas - ANLIS 'Carlos G. Malbran',Argentina,Buenes Aires,Unknown
Instituto de Investigaciones Cientificas y Tecnicas de Las Fuerzas Armadas,Argentina,Pcia. de Buenos Aires,Unknown
UNIVERSIDAD DEL SALVADOR,Argentina,BUENOS AIRES,Unknown
Universidad Nacional del Centro de laProvincia de Buenos Aires,Argentina,Tandil,Unknown
ComisiÃ³n Nacional de EnergÃ­a AtÃ³mica,Argentina,Buenos Aires,Unknown
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Argentina,MAR DEL PLATA,Unknown
Estacion Experimental Agroindustrial Obispo Colombres,Argentina,Las Talitas - Tucuman,Unknown
Universidad Nacional de Tucuman,Argentina,Tucuman,Unknown
CompaÃ±ia Azucarera ConcepciÃ³n S.A.,Argentina,Tucuman,Unknown
UNIVERSIDADE NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES,Argentina,TANDIL,Unknown
Universidad Nacional de General San Martin,Argentina,San Martin,Unknown
UNIVERSIDAD NACIONAL DE SAN JUAN,Argentina,SAN JUAN,Unknown
SIDERAR SA,Argentina,PROV. OF BUENOS AIRES,Unknown
UNIVERSIDAD NACIONAL DE TUCUMAN,Argentina,SAN MIGUEL DE TUCUMAN,Unknown
UNIVERSIDAD NACIONAL DE LUJAN,Argentina,LUJAN,Unknown
INSTITUTO DE DESAROLLO Y DISENO/ INGAR,Argentina,SANTA FE,Unknown
Universidad Nacional de CÃ³rdoba,Argentina,CORDOBA,Unknown
INSTITUTO DE INVESTIGACIONES BIOQUIMICAS DE LA PLATA,Argentina,LA PLATA,Unknown
CENTRO REGIONAL DE INVESTIGACIONES CIENTIFICAS Y TRANSFERENCIA TECHNOLOGICA,Argentina,ANILLACO,Unknown
INSTITUTO NACIONAL DE ENFERMEDADES INFECCIOSAS - ANLIS CARLOS G. MALBRAN,Argentina,BUENOS AIRES,Unknown
DR. CETRANGOLO HOSPITAL,Argentina,VILLA MARTELLI,Unknown
SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA,Argentina,MARTINEZ,Unknown
UNIVERSIDAD NACIONAL DE ROSARIO,Argentina,ROSARIO,Unknown
FUNDACION DEL CENTRO REGIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNOLOGICAS MENDOZA,Argentina,MENDOZA,Unknown
INSTITUTO ARGENTINO DE INVESTIGACIONES DE LAS ZONAS ARIDAS,Argentina,MENDOZA,Unknown
UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES,Argentina,TANDIL,Unknown
COMISION NACIONAL DE ENERGIA ATOMICA,Argentina,SAN MARTIN,Unknown
ENTE NACIONAL REGULATOR DE LA ELECTRICIDAD,Argentina,BUENOS AIRES,Unknown
CENTRO INTERNACIONAL DE METODOS COMPUTACIONALES,Argentina,SANTA FE,Unknown
Universidad Nacional del Litoral,Argentina,SANTA FE,Unknown
