name,country,city,businessType
UNIVERSIDAD AUTONOMA CHAPINGO,Mexico,TEXCOCO,Unknown
UNIVERSIDAD AUTONOMA DE TLAXCALA,Mexico,TLAXCALA,Unknown
COLEGIO DE POSTGRADUADOS DE MONTECILLO,Mexico,TEXCOCO,Unknown
CENTRO DE INVESTIGACION SOBRE FIJACION DE NITROGENO,Mexico,CUERNAVACA,Unknown
INSTITUTO NACIONAL DE LA NUTRICION SALVADOR ZUBIRAN,Mexico,TLALPAN,Unknown
FACULTAD LATINOAMERICA DE CIENCIAS SOCIALES - SEDE MEXICO,Mexico,TLALPAN,Unknown
CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Mexico,MEXICO D.F.,Unknown
INSTITUTE OF ECOLOGY,Mexico,XALAPA ENRIQUEZ,Unknown
El Colegio de la Frontera Sur,Mexico,CHIAPAS,Unknown
INSTITUTO POLITECNICO NACIONAL,Mexico,XOXOCOTLAN,Unknown
FUNDACION MEXICANA PARA LA SALUD,Mexico,MEXICO D.F.,Unknown
INSTITUTO POLITECNICO NACIONAL,Mexico,MEXICO D.F.,Unknown
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Mexico,CUERNAVACA,Unknown
CENTRO DE INVESTIGACIONES Y DE ESTUDIOS AVANZADOS DEL IPN,Mexico,IRAPUATO,Unknown
INSTITUTO MEXICANO DE TECHNOLOGIA DEL AGUA,Mexico,JIUTEPEC,Unknown
"TINEP, S.A. DE C.V.",Mexico,MEXICO D.F.,Unknown
COLEGIO DE POSTGRADUADOS DE MONTECILLO,Mexico,TEXCOCO DE MORA,Unknown
INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,Mexico,ATIZAPAN DE ZARAGOZA - ESTADO DE MEXICO,Higher or Secondary Education Establishments
"NATIONAL INSTITUTE OF MEDICAL SCIENCES AND NUTRITION ""SALVADOR ZUBIRAN""",Mexico,MEXICO CITY,Unknown
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Mexico,"MEXICO, D.F.",Unknown
INSTITUTO POLITECNICO NACIONAL,Mexico,MEXICO CITY,Unknown
"NATIONAL INSTITUTE OF MEDICAL SCIENCES AND NUTRITION ""SALVADOR ZUBIRAN""",Mexico,MEXICO D.F.,Unknown
UNIVERSIDAD NACIONAL AUTÃNOMA DE MÃXICO,Mexico,"MEXICO, D.F.",Unknown
INSTITUTO NACIONAL DE SALUD PUBLICA,Mexico,"CUERNAVAOA, MORELOS",Unknown
UNIVERSIDAD MICHOACANA DE SAN NICOLAS HIDALGO,Mexico,"MORELIA, MICHOACÃN",Unknown
UNIVERSIDAD NACIONAL AUTÃNOMA DE MÃXICO,Mexico,"MÃXICO, DISTRITO FEDERAL",Unknown
"INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECHNOLOGICA, A.C.",Mexico,SAN LUIS POTOSÃ,Unknown
"TINEP, S.A. DE C.V.",Mexico,SAN ANDRES ATENCO - TLALNEPANTLA DE BAZ,Unknown
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Mexico,MEXICO DISTRITO FEDERAL,Unknown
UNIVERSIDAD AUTONOMA CHAPINGO,Mexico,CHAPINGO,Unknown
INSTITUTO MEXICANO DE TECNOLOGIA DEL AGUA,Mexico,JIUTEPEC,Unknown
FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES - SEDE MEXICO,Mexico,MEXICO D.F.,Unknown
INSTITUTO MEXICANO DEL SEGURO SOCIAL,Mexico,MEXICO D.F.,Unknown
INSTITUTO TECNOLOGICO DE SONORA,Mexico,"CIUDAD OBREGON, SONORA",Unknown
UNIVERSIDAD DE SONORA,Mexico,HERMOSILLO,Unknown
COLEGIO DE POSTGRADUADOS,Mexico,MONTECILLO,Unknown
UNIVERSIDAD AUTONOMA DE CHAPINGO,Mexico,CHAPINGO,Unknown
UNIVERSIDAD AUTÃNOMA DE NUEVO LEÃN,Mexico,"SAN NICOLAS DE LOS GARZA, NUEVO LEON",Unknown
EL COLEGIO DE LA FRONTERA SUR,Mexico,"SAN CRISTOBAL LAS CASAS, CHIAPAS",Unknown
INSTITUTO POLITECNICO NACIONAL,Mexico,"ZACTENCO,MEXICO DF",Unknown
"INSTITUTO DE ECOLOGIA, A.C.",Mexico,"XALAPA, VERACRUZ",Unknown
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO. PROGRAMA UNIVERSITARIO DE ALIMENTOS,Mexico,MEXICO D.F.,Unknown
INSTITUTO POTOSINO DE INVESTIGACIÃN CIENTÃFICA Y TECNOLÃGICA,Mexico,SAN LUIS POTOSÃ,Unknown
CENTRO DE INVESTIGACIÃN Y DE ESTUDIOS AVANZADOS DEL I.P.N.,Mexico,"IRAPUATO, GTO.",Unknown
UNIVERSIDAD AUTONOMA METROPOLITANA IZTAPALAPA,Mexico,"IZTAPALAPA, MEXICO DF",Unknown
UNIVERSIDAD AUTÃNOMA DE CAMPECHE - CENTRO EPOMEX,Mexico,CAMPECHE,Unknown
"CENTRO DE INVESTIGACIONES BIOLÃGICAS DEL NOROESTE, S.C.",Mexico,"LA PAZ, B.C.S.",Unknown
INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES AGRICOLAS Y PECUARIAS,Mexico,MEXICO D.F.,Unknown
INSTITUTO DE INVESTIGACIONES ELECTRICAS,Mexico,"CUERNAVACA, MORELOS",Unknown
UNIVERSIDAD DE COLIMA,Mexico,COLIMA,Unknown
EL COLEGIO DE LA FRONTERA SUR,Mexico,TAPACHULA CHIAPAS,Unknown
CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA,Mexico,D.F.,Unknown
CENTRO DE INVESTIGACIÃN CIENTÃFICA Y DE EDUCACIÃN SUPERIOR DE ENSENADA,Mexico,ENSENADA,Unknown
CENTRO INTERDISCIPLINARIO DE CIENCIAS MARINAS DEL INSTITUTO POLITÃCNICO NACIONAL,Mexico,"La Paz, Baja California Sur",Research Organisations
UNIVERSIDAD AUTÃNOMA DEL ESTADO DE MÃXICO-CENTRO DE INVESTIGACIÃN EN CIENCIAS AGROPECUARIAS,Mexico,"Toluca, Estado de MÃ©xico",Unknown
CENTRO INTERNATIONAL DE MEJOMIENTO DE MAIZ Y TRIGO,Mexico,MEXICO DF,Unknown
"CENTRO DE INVESTIGACIÃN CIENTÃFICA DE YUCATÃN, A.C.",Mexico,MÃRIDA,Unknown
COMISION NACIONAL DEL AGUA,Mexico,MEXICO DF,Unknown
"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS Y PECUARIAS",Mexico,MEXICO DF,Unknown
SECRETARIA DE SALUD,Mexico,MEXICO D.F.,Unknown
UNIVERSISDAD NACIONAL AUTONOMA DE MEXICO,Mexico,MEXICO CITY,Unknown
CENTRO DE INVESTIGACION Y ESTUDOS AVANZADOS,Mexico,MEXICO CITY,Unknown
"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRÃCOLAS Y PECUARIAS",Mexico,MEXICO DF,Unknown
CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA,Mexico,"ENSENADA, BAJA CALIFORNIA",Unknown
UNIVERSIDAD NACIONAL AUT?OMA DE M?ICO,Mexico,"M?CO, DISTRITO FEDERAL",Unknown
INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,Mexico,ATIZAPAN DE ZARAGOZA - ESTADO DE MEXICO,Unknown
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Mexico,DISTRICT FEDERAL,Unknown
COMISIÃN NACIONAL PARA EL AHORRO DE LA ENERGÃA,Mexico,"MÃXICO, D.F.",Unknown
CENTRO DE INVESTIGACION EN QUIMICA APLICADA,Mexico,SALTILLO,Higher or Secondary Education Establishments
INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN,Mexico,Mexico,Research Organisations
CENTRO DE TRANSPORTE SUSTENTABLE DE MEXICO ASOCIACION CIVIL,Mexico,MEXICO,Other
CONSEJO REGIONAL INDIGENA Y POPULAR DE X PUJIL S.C,Mexico,CAMPECHE,Other
"Instituto de EcologÃ­a, A.C.",Mexico,"Xalapa, Veracruz",Higher or Secondary Education Establishments
QOS LABS DE MEXICO SA DE CV,Mexico,MEXICO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA,Mexico,MEXICO DISTRITO FEDERAL,Higher or Secondary Education Establishments
SERVICIOS ADMINISTRATIVOS PENOLES SA,Mexico,Mexico DF,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CENTRO DE INVESTIGACION EN MATERIALES AVANZADOS SC,Mexico,Chihuahua,Research Organisations
OWENS CORNING MEXICO S DE RL DE CV,Mexico,MEXICO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Consejo Regulador del Tequila A.C,Mexico,Zapopan,Research Organisations
Procazucar S.A. de C.V.,Mexico,"Cordoba, Vera Cruz",Private for-profit entities (excluding Higher or Secondary Education Establishments)
CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS AC,Mexico,MÃ©xico D.F.,Research Organisations
ESTUDIOS RURALES Y ASESORIA CAMPESINA ASOCIACION CIVIL,Mexico,MEXICO DF,Research Organisations
EL COLEGIO DE LA FRONTERA SUR,Mexico,ST CRISTOBAL DE LAS CASAS,Higher or Secondary Education Establishments
MINISTERIO DEL MEDIO AMBIENTE Y RECURSOS NATURALES,Mexico,MEXICO,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
TECNOLOGIA DE CALIDAD SA DE CV,Mexico,SAN PEDRO GARZA GARCIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SISTEMAS ESPECIALIZADOS PARA AGUA SA DE CV,Mexico,TIJUANA BAJA CALIFRONIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIVERSIDAD AUTONOMA DE CHAPINGO,Mexico,Chapingo,Higher or Secondary Education Establishments
UNIVERSIDAD VERACRUZANA,Mexico,XALAPA,Higher or Secondary Education Establishments
MEGA EMPACK SA DE CV,Mexico,MERIDA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AXXIS CONSULTING SA DE CV,Mexico,MEXICO DF,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CORPORATIVO BIMBO SA DE CV,Mexico,MEXICO DF,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Centre FranÃ§ais D'Etudes Mexicaines Et CentramÃ©ricaines,Mexico,Mexico D.F.,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
UNIVERSIDAD DE SONORA,Mexico,HERMOSILLO,Higher or Secondary Education Establishments
Servicios de Estudios en IngenierÃ­a y Sistemas S.A. de C.V.,Mexico,Hermosillo,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES - SEDE MEXICO,Mexico,MEXICO D.F.,Higher or Secondary Education Establishments
NEMAK MEXICO SA,Mexico,GARCIA NUEVO LEON,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIVERSIDAD AUTONOMA DE YUCATAN,Mexico,MERIDA YUCATAN,Higher or Secondary Education Establishments
Universidad Autonoma de Nuevo Leon,Mexico,San Nicolas de los Garza,Higher or Secondary Education Establishments
Universidad de Guanajuato,Mexico,GUANAJUATO,Higher or Secondary Education Establishments
METAL TECNICA S.A. DE C.V.,Mexico,San Luis Potosi,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CEMEX CENTRAL SA DE CV,Mexico,MONTERREY NUEVO LEON,Private for-profit entities (excluding Higher or Secondary Education Establishments)
