name,country,city,businessType
CENTRAL SOIL AND MATERIALS RESEARCH STATION,India,NEW DELHI,Unknown
INSTITUTE OF RURAL MANAGEMENT,India,ANAND,Unknown
CONFEDERATION OF INDIAN INDUSTRIES,India,NEW DELHI,Unknown
SOCIETY FOR DEVELOPMENT ALTERNATIVES,India,NEW DELHI,Unknown
NETWORK FOR PREVENTIVE ENVIRONMENTAL MANAGEMENT,India,NAGPUR,Unknown
UNIVERSITY OF AGRICULTURAL SCIENCES BANGALORE,India,BANGALORE,Unknown
INTERNATIONAL COLLECTIVE IN SUPPORT OF FISHWORKERS,India,MADRAS,Unknown
INSTITUTE FOR HUMAN DEVELOPMENT,India,NEW DELHI,Unknown
ALL INDIA INSTITUTE OF MEDICAL SCIENCES,India,NEW DELHI,Unknown
UNIVERSITY OF DELHI,India,NEW DELHI,Unknown
ANNA UNIVERSITY,India,CHENNAI,Unknown
CHRISTIAN MEDICAL COLLEGE & HOSPITAL,India,VELLORE,Unknown
ANNA UNIVERSITY,India,MADRAS,Unknown
SOCIAL ECONOMIC UNIT FOUNDATION,India,TRIVANDRUM,Unknown
CENTRAL LEATHER RESEARCH INSTITUTE,India,"ADYAR, CHENNAI",Unknown
TAMIL NADU AGRICULTURAL UNIVERSITY,India,COIMBATORE,Unknown
CENTRE FOR WORLD SOLIDARITY,India,HYDERABAD,Unknown
LOYOLA COLLEGE OF SOCIAL SCIENCES,India,TRIVANDRUM,Unknown
INDIAN INSTITUTE OF SCIENCE,India,BANGALORE,Unknown
ASSOCIATION FOR INTELLIGENT TRANSPORT SYSTEMS - INDIA,India,BHOPAL,Unknown
UNIVERSITY OF PUNE,India,"PUNE, MAHARASHTRA",Unknown
ALIGARH MUSLIM UNIVERSITY,India,ALIGARH,Unknown
COUNCIL OF SCIENTIFIC AND INDUSTRIAL RESEARCH,India,NEW DELHI,Unknown
WILDLIFE INSTITUTE OF INDIA,India,DEHRA DUN,Unknown
DIABETES RESEARCH CENTRE FOUNDATION,India,CHENNAI,Unknown
INDIA DIABETES RESEARCH FOUNDATION,India,CHENNAI,Unknown
TIRUCHIRAPPALLI REGIONAL ENGINEERING COLLEGE- SCIENCE AND TECHNOLOGY ENTREPRENEURS PARK,India,TIRUCHIRAPPALLI,Unknown
TUBERCULOSIS RESEARCH CENTER,India,CHENNAI,Unknown
PANCHAM AQUACULTURE FARMS LIMITED,India,MUMBAI,Unknown
SUGANTHI DEVADASON MARINE RESEARCH INSTITUTE,India,TUTICORIN,Unknown
COCHIN UNIVERSITY OF SCIENCE AND TECHNOLOGY,India,"COCHIN, KERALA",Unknown
INDIAN INSTITUTE OF MANAGEMENT,India,AHMEDABAD,Unknown
INTEGRAL UNIVERSITY,India,LUCKNOW,Unknown
IT POWER INDIA LTD,India,PONDICHERRY,Unknown
M.S. RAMAIAH SCHOOL OF ADVANCED STUDIES,India,BANGALORE,Unknown
"INTERACTIVE TECHNOLOGY, SOFTWARE AND MEDIA ASSOCIATION",India,BANGALORE,Unknown
TATA INSTITUTE OF FUNDAMENTAL RESEARCH,India,MUMBAI,Unknown
DEVELOPMENT THROUGH RESOURCE ORGANISATION AND PLANNING,India,PUNE,Unknown
CENTRE FOR SCIENCE AND ENVIRONMENT,India,NEW DEHLI,Unknown
NATIONAL INSTITUTE OF OCEANOGRAPHY,India,PANAJI,Unknown
UNIVERSITY OF JAMMU,India,JAMMU,Unknown
CENTRAL SOIL SALINITY RESEARCH INSTITUTE (ICAR DARE),India,KARNAL,Unknown
INDIAN INSTITUTE OF TECHNOLOGY MADRAS,India,TAMIL NADU,Unknown
TVS MOTOR COMPANY LTD,India,HOSUR,Unknown
INDIAN INSTITUTE OF TECHNOLOGY KANPUR,India,KANPUR,Unknown
INDIAN INSTITUTE OF TECHNOLOGY ROORKEE,India,ROORKEE,Unknown
RESEARCH DESIGN AND STANDARDS ORGANIZATION,India,LUCKNOW,Unknown
ASHOKA TRUST FOR RESEARCH IN ECOLOGY AND THE ENVIRONMENT,India,BANGALORE,Unknown
JADAVPUR UNIVERSITY,India,CALCUTTA,Unknown
VOLUNTARY HEALTH ASSOCIATION OF INDIA,India,NEW DELHI,Unknown
NATIONAL CENTRE FOR BIOLOGICAL SCIENCES,India,BANGALORE,Unknown
INSTITUTE OF LIFE SCIENCES,India,BHUBANESWAR,Unknown
CENTRE FOR SCIENCE AND ENVIRONMENT,India,NEW DELHI,Unknown
"GOVERNMENT OF MAHARASHTRA, WATER SUPPLY & SANITATION DEPARTMENT",India,NAVI MUMBAI,Unknown
BHABHA ATOMIC RESEARCH CENTER,India,MUMBAI,Unknown
POST GRADUATE INSTITUTE OF MEDICAL EDUCATION AND RESEARCH,India,CHANDIGARH,Unknown
CHRISTIAN MEDICAL COLLEGE VELLORE,India,VELLORE,Unknown
INDIAN INSTITUTE OF TECHNOLOGY KANPUR,India,"KANPUR, UTTAR PRADESH",Unknown
JAWAHARLAL NEHRU CENTRE FOR ADVANCED SCIENTIFIC RESEARCH,India,BANGALORE,Unknown
COUNCIL OF SCIENTIFIC AND INDUSTRIAL RESEARCH,India,NEW DEHLI,Unknown
"INSTITUTE FOR SOCIAL AND ECONOMIC CHANGE, BANGALORE",India,BANGALORE,Unknown
SOCIETY FOR PROMOTING PARTICIPATIVE ECOSYSTEM MANAGEMENT,India,PUNE,Unknown
CENTRE FOR DEVELOPMENT OF ADVANCED COMPUTING,India,PUNE,Unknown
RESOURCE MANAGEMENT GROUP,India,BANGALORE,Unknown
INTERNATIONAL INSTITUTE OF INFORMATION TECHNOLOGY BANGALORE,India,BANGALORE,Unknown
TATA CONSULTANCY SERVICES LIMITED,India,MUMBAI,Unknown
TATA SONS LIMITED,India,"MUMBAI, MAHARASHTRA",Unknown
SOCIETY OF INDIAN AUTOMOBILE MANUFACTURERS,India,NEW DELHI,Unknown
"INDIAN INSTITUTE OF TECHNOLOGY, BOMBAY",India,MUMBAI,Unknown
"INDIAN INSTITUTE OF SCIENCE, BANGALORE",India,BANGALORE,Unknown
"SCIENCE AND TECHNOLOGY PARK, UNIVERSITY OF PUNE",India,"PUNE, MAHARASHTRA",Unknown
GRAMIN VIKAS TRUST,India,"NOIDA, GAUTAMBUDHA NAGAR",Unknown
CH. SARWAN KUMAR HIMACHAL PRADESH KRISHI VISHVA VIDYALAYA,India,PALAMPUR,Unknown
ASSAM AGRICULTURAL UNIVERSITY,India,JORHAT,Unknown
"CENTRAL INSTITUTE OF FRESHWATER AQUACULTURE, INDIAN COUNCIL OF AGRICULTURAL RESEARCH (ICAR)",India,BHUBANESWAR,Unknown
ERNET INDIA,India,NEW DELHI,Unknown
UNIVERSITY OF PUNE,India,PUNE,Unknown
SAHA INSTITUTE OF NUCLEAR PHYSICS,India,KOLKATA,Unknown
BHABHA ATOMIC RESEARCH CENTRE,India,MUMBAI,Unknown
CENTRE FOR DEVELOPMENT OF ADVANCED COMPUTING,India,BANGALORE,Unknown
ALLERGY ASTHMA ASSOCIATES,India,MYSORE,Unknown
NATIONAL SHIP DESIGN AND RESEARCH CENTRE,India,VISAKHAPATNAM,Unknown
NATIONAL INSTITUTE OF OCEAN TECHNOLOGY,India,CHENNAI,Unknown
ACTION FOR AGRICULTURAL RENEWAL IN MAHARASHTRA,India,PUNE,Unknown
PUNE INSTITUTE OF ENGINEERING AND TECHNOLOGY,India,PUNE,Unknown
INTERNATIONAL CROPS RESEARCH INSTITUTE FOR THE SEMI-ARID TROPICS,India,"PATANCHERU, ANDHRA PRADESH",Unknown
INDIAN INSTITUTE OF TECHNOLOGY - DELHI,India,NEW DELHI,Unknown
INDIAN NATIONAL CENTRE FOR OCEAN INFORMATION SERVICES,India,HYDERABAD,Unknown
CENTRE FOR ADVANCEMENT OF SUSTAINABLE AGRICULTURE,India,NEW DELHI,Unknown
"INDIAN INSTITUTE OF MANAGEMENT, AHMEDABAD",India,AHMEDABAD,Unknown
SOCIETY FOR RESEARCH & INITIATIVES FOR SUSTAINABLE TECHNOLOGIES & INSTITUTIONS,India,AHMEDABAD,Unknown
CENTRE FOR DEVELOPMENT ALTERNATIVES,India,AHMEDABAD,Unknown
NATIONAL RESEARCH CENTRE FOR GROUNDNUT (ICAR),India,JUNAGADH (GUJARAT),Unknown
"CENTRAL ARID ZONE RESEARCH INSTITUTE, REGIONAL RESEARCH STATION, BIKANER (CAZRI)",India,BIKANER (RAJASTHAN),Unknown
UNIVERSITY OF AGRICULTURAL SCIENCES,India,BANGALORE,Unknown
SOCIETY FOR APPLIED STUDIES,India,KOLKATA,Unknown
UNIVERSITY OF HYDERABAD,India,HYDERABAD,Unknown
"ALTERNATE HYDRO ENERGY CENTRE, INDIAN INSTITUTE OF TECHNOLOGY ROORKEE",India,ROORKEE,Unknown
INDIAN INSTITUTE OF TECHNOLOGY,India,NEW DELHI,Unknown
Banaras Hindu University,India,VARANASI,Unknown
Rajendra Memorial Research Institute of Medical Sciences,India,"PATNA,BIHAR",Unknown
RESEARCH AND INFORMATION SYSTEM FOR DEVELOPING COUNTRIES,India,NEW DELHI,Unknown
ERNET INDIA,India,New Delhi,Unknown
INDIAN VETERINARY RESEARCH INSTITUTE,India,BAREILLY,Unknown
INDIAN INSTITUTE OF TECHNOLOGY BOMBAY,India,MUMBAI,Unknown
ASTRA ZENECA INDIA PVT LTD,India,BANGALORE,Unknown
THAPAR UNIVERSITY,India,PATIALA,Unknown
ASSOCIATION OF STATE ROAD TRANSPORT UNDERTAKINGS,India,PUNE,Unknown
INDIAN SCHOOL OF MINES,India,DHANBAD,Unknown
FLAME-TAO KNOWARE PRIVATE LIMITED,India,"KOTTIVAKKAM, CHENNAI",Unknown
TECH MAHINDRA LIMITED,India,PUNE,Unknown
MAHINDRA & MAHINDRA LIMITED,India,"MUMBAI, MAHARASHTRA",Unknown
INDIAN SCHOOL OF BUSINESS,India,HYDERABAD,Unknown
ANTRIX CORPORATION LIMITED,India,BANGALORE,Unknown
