name,country,city,businessType
KENYAN MINISTRY OF LIVESTOCK AND FISHERIES DEVELOPMENT,Kenya,NAIROBI,Unknown
KENYA MARINE AND FISHERIES RESEARCH INSTITUTE,Kenya,MOMBASSA,Unknown
UNITED NATIONS HUMAN SETTLEMENTS PROGRAMME,Kenya,Nairobi,Unknown
INTERNATIONAL CENTRE OF INSECT PHYSIOLOGY AND ECOLOGY,Kenya,NAIROBI,Unknown
INTERMEDIATE TECHNOLOGY DEVELOPMENT GROUP,Kenya,NAIROBI,Unknown
NATIONAL MUSEUMS OF KENYA.,Kenya,NAIROBI,Unknown
"Division of Vector Borne Diseases, Ministry of Health",Kenya,NAIROBI,Unknown
Kenya Medical Research Institute,Kenya,NAIROBI,Unknown
KENYA MARINE & FISHERIES RESEARCH INSTITUTE,Kenya,MOMBASA,Unknown
COSMOS LIMITED,Kenya,NAIROBI,Unknown
KENYA MEDICAL RESEARCH INSTITUTE/WELLCOME TRUST RESEARCH PROGRAMME,Kenya,KILIFI,Unknown
INSTITUTE OF PRIMATE RESEARCH,Kenya,NAIROBI,Unknown
KENYA SEA TURTLE CONSERVATION COMMITTEE,Kenya,Mombasa,Research Organisations
UNITED NATIONS ENVIRONMENT PROGRAMME,Kenya,NAIROBI,Unknown
MASENO UNIVERSITY,Kenya,MASENO,Unknown
UNIVERSITY OF NAIROBI - INSTITUTE OF AFRICAN STUDIES,Kenya,NAIROBI,Unknown
UNITED NATIONS HUMAN SETTLEMENTS PROGRAMME (UN-HABITAT),Kenya,NAIROBI,Unknown
KENYAN AGRICULTURE RESEARCH INSTITUTE,Kenya,NAIROBI,Unknown
AFRICAN UNION - INTER-AFRICAN BUREAU FOR ANIMAL RESOURCES,Kenya,NAIROBI,Unknown
AFRICAN POPULATION AND HEALTH RESEARCH CENTRE - KENYA,Kenya,NAIROBI,Unknown
The East Africa Natural History Society Association,Kenya,Nairobi,Other
"AFREPREN/FWD ENERGY, ENVIRONMENT AND DEVELOPMENT NETWORK FOR AFRICA",Kenya,NAIROBI,Research Organisations
Tropical Institute of Community Health and Development Trust,Kenya,Kisumu,Research Organisations
"Pharmacy and Poisons Board, Ministry of Health",Kenya,Nairobi,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MAYFAIR HOLDINGS LTD,Kenya,Kisumu,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KENYA MARINE AND FISHERIES RESEARCH INSTITUTE,Kenya,MOMBASA,Research Organisations
Institut Francais De Recherche En Afrique,Kenya,Nairobi,Research Organisations
International Centre for Reproductive Health Association,Kenya,Mombasa,Research Organisations
"""LIVERPOOL VCT, CARE AND TREATMENT ASSOCIATION""",Kenya,NAIROBI,Research Organisations
NATIONAL MUSEUMS OF KENYA*INSTITUTE OF PRIMATE RESEARCH,Kenya,Nairobi,Research Organisations
Ministry of Fisheries Development,Kenya,Nairobi,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
THE KENYA INFORMATION AND COMMUNICATIONS TECHNOLOGY BOARD,Kenya,NAIROBI,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
AFRICAN INSTITUTE FOR CAPACITY DEVELOPMENT,Kenya,NAIROBI,Research Organisations
African Conservation Tillage Network,Kenya,Nairobi,Other
INTERMEDIA NCG LIMITED,Kenya,NAIROBI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AFRICAN TECHNOLOGY POLICY STUDIES NETWORK,Kenya,NAIROBI,Research Organisations
The Christian Missionary Fellowship,Kenya,Narok,Private for-profit entities (excluding Higher or Secondary Education Establishments)
