name,country,city,businessType
ROYAL PERTH HOSPITAL,Australia,PERTH,Unknown
COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANISATION,Australia,GLEN WAVERLEY,Unknown
QUEENSLAND INSTITUTE OF MEDICAL RESEARCH,Australia,BRISBANE,Unknown
COOPERATIVE RESEARCH CENTRE FOR ADVANCED COMPOSITE STRUCTURES LTD,Australia,"FISHERMANS BEND, VICTORIA",Unknown
THE UNIVERSITY OF MELBOURNE,Australia,FITZROY VICTORIA,Unknown
ENTIGEN PTY LTD,Australia,EVELEIGH,Unknown
SOCIAL CHANGE ONLINE PTY LTD,Australia,ANNANDALE,Unknown
COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANISATION,Australia,CAMPBELL,Unknown
THE UNIVERSITY OF MELBOURNE,Australia,PARKVILLE VICTORIA,Unknown
"SFL STAHL, FASSADEN UND LUFTUNGSBAU GMBH",Australia,STALLHOFEN,Unknown
UNIVERSITY OF TASMANIA,Australia,TASMAN ISLAND,Unknown
EDITH COWAN UNIVERSITY,Australia,"CHURCHLANDS 6018, WESTERN AUSTRALIA",Unknown
FURNISHING INDUSTRY ASSOCIATION OF AUSTRALIA,Australia,SOUTH MELBOURNE,Unknown
UNIVERSITY OF QUEENSLAND,Australia,BRISBANE,Unknown
COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANISATION,Australia,"HIGHETT, VICTORIA",Unknown
UNIVERSITY OF SYDNEY,Australia,CAMPERDOWN,Unknown
CENTRE FOR MOLECULAR BIOLOGY AND MEDICINE,Australia,"RICHMOND, MELBOURNE",Unknown
UNIVERSITY OF SOUTHERN QUEENSLAND,Australia,QUEENSLAND,Unknown
EDUCATION. AU LIMITED,Australia,DULWICH,Unknown
AUSTRALIAN NATIONAL UNIVERSITY,Australia,CANBERRA,Unknown
MACQUARIE UNIVERSITY,Australia,SYDNEY - AUSTRALIA,Unknown
THE UNIVERSITY OF QUEENSLAND,Australia,"BRISBANE, QUEENSLAND",Unknown
COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANISATION,Australia,TARINGA QLD,Unknown
COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANISATION,Australia,CANBERRA,Unknown
AUSTRALIAN WOOL INNOVATION IIMITED,Australia,SYDNEY,Unknown
ROYAL MELBOURNE INSTITUTE OF TECHNOLOGY,Australia,MELBOURNE,GOV
JAMES COOK UNIVERSITY,Australia,TOWNSVILLE,Unknown
"RESEARCH SCHOOL OF BIOLOGICAL SCIENCES, THE INSTITUTE OF ADVANCED STUDIES, THE AUSTRALIAN NATIONAL UNIVERSITY",Australia,CANBERRA ACT,Unknown
THE UNIVERSITY OF NEW SOUTH WALES,Australia,SYDNEY,Unknown
CSIRO MATHEMATICAL AND INFORMATION SCIENCES,Australia,WEMBLEY,Unknown
UNIVERSITY OF MELBOURNE,Australia,"PARKVILLE, MELBOURNE",Unknown
MURDOCH CHILDRENS RESEARCH INSTITUTE,Australia,"PARKVILLE, VICTORIA",Unknown
THE UNIVERSITY OF SYDNEY,Australia,"SYDNEY, NSW",Unknown
THE UNIVERSITY OF MELBOURNE,Australia,MELBOURNE,Unknown
AARNET PTY LTD,Australia,CANBERRA,Unknown
UNIVERSITY OF SYDNEY,Australia,SYDNEY,Unknown
ADVANCED COMPOSITE STRUCTURES LIMITED,Australia,"FISHERMANS BEND, VICTORIA",Unknown
BEEF CRC LTD,Australia,ARMIDALE,Unknown
THE UNIVERSITY OF NEWCASTLE AUSTRALIA,Australia,CALLAGHAN,Unknown
THE AUSTRALIAN NATIONAL UNIVERSITY,Australia,CANBERRA,Unknown
MEAT AND LIVESTOCK AUSTRALIA,Australia,SYDNEY,Unknown
DEAKIN UNIVERSITY,Australia,GEELONG,Unknown
QUEENSLAND INSTITUTE OF MEDICAL RESEARCH,Australia,"HERSTON, QLD",Unknown
COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANISATION AUSTRALIAN ANIMAL HEALTH LABORATORY,Australia,GEELONG,Unknown
COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANISATION (FOOD SCIENCE AUSTRALIA),Australia,CANBERRA,Unknown
UNIVERSITY OF ADELAIDE,Australia,ADELAIDE,Unknown
COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANIZATION,Australia,CAMPBELL,Unknown
WALTER AND ELIZA HALL INSTITUTE (IMMUNOLOGY DIVISION),Australia,"PARKVILLE, VIC",Unknown
THE WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,Australia,MELBOURNE,Unknown
MUSEUM VICTORIA,Australia,MELBOURNE,Unknown
THE CHILDREN'S HOSPITAL AT WESTMEAD (THE ROYAL ALEXANDRA HOSPITAL FOR CHILDREN),Australia,WESTMEAD,Unknown
CHARLES STURT UNIVERSITY,Australia,WAGGA WAGGA NSW,Unknown
"DISCIPLINE OF ANTHROPOLOGY AND SOCIOLOGY, SCHOOL OF SOCIAL AND CULTURAL STUDIES, UNIVERSITY OF WESTERN AUSTRALIA",Australia,"CRAWLEY, WESTERN AUSTRALIA",Unknown
UNIVERSITY OF QUEENSLAND,Australia,QUEENSLAND,Unknown
SWINBURNE UNIVERSITY OF TECHNOLOGY,Australia,HAWTHORN,Unknown
UNIVERSITY OF SYDNEY AUSTRALIA,Australia,SYDNEY,Unknown
COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANISATION,Australia,DICKSON ACT,Unknown
SCHOOL OF BIOLOGICAL SCIENCES UNIVERSITY OF WOLLONGONG,Australia,WOLLONGONG,Unknown
QUEENSLAND MUSEUM,Australia,"SOUTH BRISBANE, QUEENSLAND",Unknown
THE UNIVERSITY OF WESTERN AUSTRALIA,Australia,"CRAWLEY, AUSTRALIA",Unknown
THE UNIVERSITY OF SYDNEY,Australia,SYDNEY,Unknown
UNIVERSITY OF MELBOURNE,Australia,MELBOURNE,Unknown
THE UNIVERSITY OF QUEENSLAND,Australia,QUEENSLAND,Unknown
"UNIVERSITY OF TECHNOLOGY, SYDNEY",Australia,SYDNEY,Unknown
UNIVERSITY OF NEW SOUTH WALES.,Australia,SYDNEY,Unknown
COOPERATIVE RESEARCH CENTRE FOR ADVANCED COMPOSITE STRUCTURES LIMITED,Australia,"FISHERMANS BEND, VIC.",Unknown
MACQUARIE UNIVERSITY,Australia,NORTH RYDE,Unknown
NATIONAL ICT AUSTRALIA LIMITED,Australia,CANBERRA,Unknown
THE UNIVERSITY OF WESTERN AUSTRALIA,Australia,SUBIACO,Unknown
THE WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,Australia,"PARKVILLE, VICTORIA",Unknown
THE WALTER AND ELIZA HALL INSTITUTE FOR MEDICAL RESEARCH,Australia,"PARKVILLE, VICTORIA",Unknown
INSTITUTE OF MEDICAL AND VETERINARY SCIENCE,Australia,ADELAIDE,Unknown
"CSIRO LIVESTOCK INDUSTRIES, AUSTRALIAN ANIMAL HEALTH LABORATORY",Australia,"ST. LUCIA, QUEENSLAND",Unknown
MONASH UNIVERSITY,Australia,MELBOURNE,Unknown
THE VICTOR CHANG CARDIAC RESEARCH INSTITUTE,Australia,DARLINGHURST,Unknown
MONASH UNIVERSITY,Australia,"CLAYTON, VICTORIA",Unknown
ROYAL BOTANIC GARDENS AND DOMAIN TRUST,Australia,SYDNEY NEW SOUTH WALES 2000,Unknown
"UNIVERSITY OF TASMANIA, THE AUSTRALIAN FOOD SAFETY CENTRE OF EXCELLENCE",Australia,"HOBART, TASMANIA",Unknown
MINIFAB (AUST) PTY LTD,Australia,"SCORESBY, VICTORIA",Unknown
PETER MACCALLUM CANCER INSTITUTE-CENTRE FOR BLOOD CELL THERAPIES,Australia,EAST MELBOURNE,Unknown
UNIVERSITY OF MELBOURNE,Australia,PARKVILLE,Unknown
AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION,Australia,LUCAS HEIGHTS,Unknown
CSIRO LIVESTOCK INDUSTRIES,Australia,ST. LUCIA QUEENSLAND,Unknown
UNITED WATER INTERNATIONAL PTY. LTD.,Australia,ADELAIDE,Unknown
"WATER STUDIES CENTRE, MONASH UNIVERSITY",Australia,CLAYTON,Unknown
CSIRO - AUSTRALIA TELESCOPE NATIONAL FACILITY,Australia,EPPING,Unknown
SWINBURNE UNIVERSITY OF TECHNOLOGY,Australia,"HAWTHORN, VICTORIA",Unknown
THE UNIVERSITY OF ADELAIDE,Australia,ADELAIDE,Unknown
THE UNIVERSITY OF SYDNEY,Australia,"UNIVERSITY OF SYDNEY, SYDNEY",Unknown
"ROYAL BOTANIC GARDENS AND DOMAIN TRUST, SYDNEY",Australia,SYDNEY,Unknown
MATER MEDICAL RESEARCH INSTITUTE,Australia,SOUTH BRISBANE,Unknown
BUREAU OF METEOROLOGY RESEARCH CENTRE,Australia,MELBOURNE,Unknown
UNIVERSITY OF NEWCASTLE,Australia,CALLAGHAN NSW,Unknown
VICTORIA UNIVERSITY,Australia,MELBOURNE,Unknown
ANGLO-AUTRALIAN TELESCOPE BOARD,Australia,EASTWOOD NEW SOUTH WALES,Unknown
WESTERN AUSTRALIAN DEPARTMENT FOR PLANNING AND INFRASTRUCTURE,Australia,"PERTH, WESTERN AUSTRALIA",Unknown
GRIFFITH UNIVERSITY,Australia,"BRISBANE, QUEENSLAND",Unknown
Australian Centre for Plant Functional Genomics Pty Ltd,Australia,Urrbrae,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NATIONAL STROKE RESEARCH INSTITUTE,Australia,HEIDELBERG,Research Organisations
MURDOCH UNIVERSITY,Australia,MURDOCH PERTH,Higher or Secondary Education Establishments
TELETHON INSTITUTE FOR CHILD HEALTH RESEARCH,Australia,SUBIACO,Research Organisations
VAST SOLAR PTY LTD,Australia,SYDNEY NSW,Private for-profit entities (excluding Higher or Secondary Education Establishments)
THE AUSTRALIAN KIDNEY FOUNDATION - KIDNEY HEALTH AUSTRALIA,Australia,SOUTH MELBOURNE,Other
THE GEORGE INSTITUTE FOR INTERNATIONAL HEALTH LIMITED,Australia,SYDNEY,Research Organisations
THE GARVAN INSTITUTE OF MEDICAL RESEARCH CHARITABLE INSTITUTION,Australia,SYDNEY NSW,Research Organisations
CHILDREN'S HEALTH QUEENSLAND HOSPITAL AND HEALTH SERVICE,Australia,Brisbane,Research Organisations
COOPERATIVE RESEARCH CENTRE FOR ADVANCED COMPOSITE STRUCTURES LIMITED,Australia,PORT MELBOURNE VICTORIA,Research Organisations
DEPARTMENT OF PRIMARY INDUSTRIES AND RESOURCES SOUTH AUSTRALIA,Australia,ADELAIDE,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
AUSTRALASIAN INDUSTRIAL RESEARCH GROUP INC.,Australia,MELBOURNE,Other
THE ROYAL ALEXANDRA HOSPITAL FOR CHILDREN,Australia,WESTMEAD SYDNEY,Research Organisations
VICTOR CHANG CARDIAC RESEARCH INSTITUTE LIMITED LBG,Australia,DARLINGHURST,Research Organisations
AUSTRALIAN CENTRE FOR INNOVATION AND INTERNATIONAL COMPETITIVENESS LIMITED,Australia,SYDNEY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CO2CRC Management Pty Ltd,Australia,Canberra,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GLOBAL CARBON CAPTURE AND STORAGE INSTITUTE LTD,Australia,CANBERRA,Unknown
South Australian Health and Medical Research Institute,Australia,ADELAIDE,Research Organisations
DEPARTMENT OF HEALTH GOVERNMENT OF WESTERN AUSTRALIA,Australia,EAST PERTH,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
SUNTECH R&D AUSTRALIA PTY LTD,Australia,BOTANY NSW,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"Department of Sustainability, Environment, Water, Population and Communities",Australia,Canberra ACT 2601,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
MELBOURNE WATER CORPORATION,Australia,Melbourne,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
MONTROIX PTY LTD,Australia,PAGE ACT,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MATER MEDICAL RESEARCH INSTITUTE LIMITED,Australia,SOUTH BRISBANE,Research Organisations
Cooperative Research Centre for National Plant Biosecurity,Australia,CANBERRA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
"DEPARTMENT OF AGRICULTURE, FISHERIES AND FORESTRY",Australia,CANBERRA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
