name,country,city,businessType
PADJADJARAN UNIVERSITY,Indonesia,BANDUNG,Unknown
UNIVERSITY OF INDONESIA,Indonesia,DEPOK,Unknown
UNIVERSITAS INDONESIA,Indonesia,DEPOK,Unknown
"UNIVERSITY OF INDONESIA, FACULTY OF MEDICINE",Indonesia,JAKARTA,Unknown
BADAN METEOROLOGI DAN GEOFISIKA,Indonesia,JAKARTA,Unknown
INSTITUT TEKNOLOGI BANDUNG BHMN,Indonesia,BANDUNG,Unknown
CIFOR - CENTER FOR INTERNATIONAL FORESTRY RESEARCH,Indonesia,BOGOR,Unknown
DIRECTORATE OF ANIMAL HEALTH,Indonesia,JAKARTA,Unknown
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Indonesia,SURABAYA,Unknown
BADAN PENGENDALIAN DAMPAK LINGKUNGAN PROPINSI JAWA TIMUR,Indonesia,SURABAYA,Unknown
CENTRE FOR INTERNATIONAL FORESTRY RESEARCH,Indonesia,BOGOR,Unknown
HASANUDDIN UNIVERSITY,Indonesia,MAKASSAR,Unknown
JASA TIRTA I PUBLIC CORPORATION,Indonesia,MALANG,Unknown
UNIVERSITY OF SRIWIJAYA,Indonesia,INDRALAYA - PALEMBANG,Unknown
AGENCY FOR THE ASSESSMENT AND APPLICATION OF TECHNOLOGY (BPPT),Indonesia,JAKARTA,Unknown
MULAWARMAN UNIVERSITY,Indonesia,SAMARINDA,Unknown
RUMAH SAKIT SANGLAH,Indonesia,DENPASAR,Unknown
BADAN METEOROLOGY DAN GEOFISKA (THE AGENCY FOR METEOROLOGY AND GEOPHYSICS),Indonesia,JACARTA PUSAT,Unknown
BIOTECH SURINDO PT,Indonesia,CIREBON,Private for-profit entities (excluding Higher or Secondary Education Establishments)
YAYASAN BALIKPAPAN ORANGUTAN SURVIVAL FOUNDATION*YAYASAN PENYELAMATANORANGUTAN BALIKPAPAN THE BORNEO ORANGUTAN SURVIVAL FOUNDATION BOSF,Indonesia,BOGOR,Research Organisations
Balai Penelitian Tanah,Indonesia,Bogor,Research Organisations
WWF INDONESIA,Indonesia,Jakarta,Other
PT TELEKOMUNIKASI INDONESIA*TELKOM,Indonesia,BANDUNG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Departemen Energi dan Sumber Daya Mineral,Indonesia,Jakarta,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
BADAN PENGKAJIAN DAN PENERAPAN TEKNOLOGI,Indonesia,JAKARTA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
YAYASAN SMERU,Indonesia,JAKARTA,Research Organisations
THE SOUTHEAST ASIAN MINISTERS OF EDUCATION ORGANIZATION,Indonesia,BANGKOK,Research Organisations
PT Greenlight Biofuels Indonesia,Indonesia,Jakarta,Private for-profit entities (excluding Higher or Secondary Education Establishments)
STATE MINISTRY OF RESEARCH AND TECHNOLOGY,Indonesia,JAKARTA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
UNIVERSITAS DIPONEGORO,Indonesia,Semarang,Higher or Secondary Education Establishments
LEMBAGA ILMU PENGETAHUAN INDONESIA,Indonesia,JAKARTA,Research Organisations
