name,country,city,businessType
CELGENE MANAGEMENT SARL,Switzerland,BOUDRY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BIOWATCH SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SECURAXIS SA,Switzerland,VANDOEUVRES,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNION EUROPEENNE DE RADIO TELEVISION-EBU,Switzerland,GRAND SACONNEX (GENEVE),Other
JINN-BOT ROBOTICS & DESIGN GMBH,Switzerland,GEBENSTORF,Private for-profit entities (excluding Higher or Secondary Education Establishments)
METEXPERT SARL,Switzerland,NEUCHATEL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PRONOO AG,Switzerland,GIVISIEZ,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IMMO 14 GENOSSENSCHAFT,Switzerland,BERN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INES ENERGIEPLANUNG GMBH,Switzerland,BERN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
METEOTEST AG,Switzerland,BERN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GOODWALL SA,Switzerland,GENEVE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BUNDESAMT FUER LANDESTOPOGRAFIE SWISSTOPO,Switzerland,WABERN,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
HUG ENGINEERING AG,Switzerland,ELSAU,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SWISS INTERNATIONAL AIR LINES AG,Switzerland,BASEL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SUNREGEN HEALTHCARE AG,Switzerland,Reinach,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CYANOGUARD AG,Switzerland,WADENSWIL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HYDROMEA SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
POSITRIGO AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DATAHOW AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INTERNATIONAL TELECOMMUNICATION UNION,Switzerland,GENEVE 20,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
BESTMILE SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SUBSTAINTEC GMBH,Switzerland,FRICK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MAVENA INTERNATIONAL AG,Switzerland,HUNENBERG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TOUCHLESS AUTOMATION GMBH,Switzerland,BIEL/BIENNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PLANET HORIZONS TECHNOLOGIES SA,Switzerland,SIERRE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ARCA24.COM SA,Switzerland,NOVAZZANO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NEURAL CONCEPT SARL,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TOFWERK AG,Switzerland,THUN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LYMPHATICA MEDTECH SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SOUTH POLE CARBON ASSET MANAGEMENT AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SCANTRUST SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PRECILABS SA,Switzerland,ONNENS VD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ARTIRIA MEDICAL SA,Switzerland,BOREX,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VELOHUB AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SWISSLOG AG,Switzerland,BUCHS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MABYLON AG,Switzerland,SCHLIEREN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ANNAIDA TECHNOLOGIES SARL,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SCHWEIZERISCHE RETTUNGSFLUGWACHT (REGA) STIFTUNG,Switzerland,ZURICH,Other
MICROSENS SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TWINGTEC AG,Switzerland,DUBENDORF,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TRESCH + KIELIGER GMBH,Switzerland,RAPPERSWIL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MEDUSOIL SARL,Switzerland,NYON,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HEMOTUNE AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BOZZIO AG,Switzerland,NIDAU,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SENIS AG,Switzerland,ZUG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EURELATIONS AG,Switzerland,ZUERICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FIXPOSITION AG,Switzerland,ZURICH ETH-ZENTRUM,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BUHLER INSECT TECHNOLOGY SOLUTIONSAG,Switzerland,UZWIL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SYNTHETICS INTERNATIONAL AG,Switzerland,BASEL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
WINGTRA AG,Switzerland,ZUG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SWISS HYDROGEN SA,Switzerland,FRIBOURG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PEXAPARK AG,Switzerland,SCHLIEREN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FHS ST. GALLEN HOCHSCHULE FUR ANGEWANDTE WISSENSCHAFTEN,Switzerland,St. Gallen,Higher or Secondary Education Establishments
ACTLIGHT SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DRONE HARMONY AG,Switzerland,LUZERN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KIDO DYNAMICS SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SKAN AG,Switzerland,ALLSCHWIL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CILAG AG,Switzerland,SCHAFFHAUSEN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SCIENTIFIC VISUAL SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
WAMA DIAGNOSTICS (SWITZERLAND) SA,Switzerland,MONTHEY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FASTREE3D SA,Switzerland,ECUBLENS VD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IMINA TECHNOLOGIES SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
RADIO STADTFILTER AG,Switzerland,WINTERTHUR,Other
TOURING CLUB SUISSE (TCS),Switzerland,VERNIER,Other
AKSELOS SA,Switzerland,LAUSSANE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MIRRAKOI SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNITED NATIONS INSTITUTE FOR TRAINING AND RESEARCH,Switzerland,GENEVA,Research Organisations
BIOPHOS SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
URBANNEXT SA,Switzerland,CHIASSO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BLUEBOTICS SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OWL SOLUTIONS SA,Switzerland,LUGANO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AO-FORSCHUNGSINSTITUT DAVOS,Switzerland,DAVOS PLATZ,Research Organisations
SWISS OCEAN TECH GMBH,Switzerland,BREMGARTEN AG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ESMART TECHNOLOGIES SA,Switzerland,ECUBLENS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AEROTAIN AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DIGIPHARM SWITZERLAND GMBH,Switzerland,THERWIL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HEALIOS LLC,Switzerland,BASEL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BRITE GMBH,Switzerland,MUTTENZ,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LECLANCHE SA,Switzerland,Yverdon-les-bains,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EUROPEAN OUTDOOR GROUP,Switzerland,ZUG,Other
SYLVAC SA,Switzerland,YVERDON LES BAINS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TORNOS SA,Switzerland,MOUTIER,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IC INFORMATION COMPANY AG,Switzerland,PRATTELN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PG WCONSULTING SARL,Switzerland,PULLY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AMCOR FLEXIBLES KREUZLINGEN AG,Switzerland,KREUZLINGEN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INGENERA SA,Switzerland,CUREGLIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SPHYNX TECHNOLOGY SOLUTIONS AG,Switzerland,ZUG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CLOUDSIGMA AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SCALETOOLS AG,Switzerland,PFAFFIKON SZ,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HEXIS AG,Switzerland,WINTERTHUR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SENSEFLY SA,Switzerland,CHESEAUX-LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
STIFTUNG FUR SUCHT UND GESUNDHEITSFORSCHUNG,Switzerland,Zürich,Research Organisations
WILDBIENE + PARTNER AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
APISUISSE,Switzerland,APPENZELL,Other
SCHWEIZER BAUERNVERBAND,Switzerland,BRUGG,Other
POLYGENE AG,Switzerland,RÜMLANG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Dualsystems Biotech AG,Switzerland,Zurich-Schlieren,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EUROPEAN ASSOCIATION FOR THE STUDYOF THE LIVER,Switzerland,ZURICH,Other
4Quant Ltd.,Switzerland,Zuerich,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SCHWEIZERISCHE RHEINHAFEN,Switzerland,BIRSFELDEN,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
ENGICER SA,Switzerland,BALERNA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LATITUDE DURABLE SARL,Switzerland,GENEVE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
H2 Industries AG/ H2 Industries GmbH,Switzerland,Wollerau SZ,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Insel Gruppe AG,Switzerland,BERN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNITED NATIONS HIGH COMMISSIONER FOR REFUGEES,Switzerland,GENEVE,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
FONDATION POUR L INSTITUT DE HAUTES ETUDES INTERNATIONALES ET DU DEVELOPPEMENT,Switzerland,GENEVE,Higher or Secondary Education Establishments
SCHWEIZERISCHE AGENTUR FUR INNOVATIONSFORDERUNG,Switzerland,BERN,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
AXPO POWER AG,Switzerland,BADEN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
WWF SCHWEIZ,Switzerland,ZURICH,Other
IROC SCIENCE TO INNOVATION AG,Switzerland,ZUG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OPTIMO MEDICAL AG,Switzerland,BIEL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MILLFORM AG,Switzerland,THERWIL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MERCK SERONO SA,Switzerland,GENEVE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
WHO,Switzerland,Geneva,Other
STUCKY SA,Switzerland,RENENS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FONDAZIONE ISTITUTO RICERCHE SOLARI LOCARNO,Switzerland,LOCARNO MONTI,Research Organisations
VIFOR (INTERNATIONAL) AG,Switzerland,ST GALLEN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INTERNATIONAL RETINITIS PIGMENTOSA ASSOCIATION,Switzerland,ZURICH,Other
ARCOPTIX SA,Switzerland,NEUCHATEL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OLSEN LTD AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SWISS BIOBANKING PLATFORM,Switzerland,LAUSANNE,Other
ALIUNID AG,Switzerland,ZUG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IDUN TECHNOLOGIES AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NOVIMMUNE SA,Switzerland,PLAN LES OUATES GENEVE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NEURIX SA,Switzerland,GENEVE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EUROPEAN SOCIETY OF REGIONAL ANAESTHESIA AND PAIN THERAPY,Switzerland,GENEVE,Research Organisations
GROUPE E GREENWATT SA,Switzerland,GRANGES-PACCOT,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ESTIA SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
RETRAITES POPULAIRES,Switzerland,LAUSANNE,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
PLANAIR SA,Switzerland,LA SAGNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TVP SOLAR SA,Switzerland,GENEVE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FAFCO SA,Switzerland,BIEL BIENNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Amt fur Umwelt Kanton Thurgau,Switzerland,Frauenfeld,Other
AGILE WIND POWER AG,Switzerland,DUBENDORF,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GAMMA REMOTE SENSING RESEARCH AND CONSULTING AG,Switzerland,GUMLIGEN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INVOLI SA,Switzerland,RENENS VD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BRANDES ENERGIE AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ENCO ENERGIE CONSULTING AG,Switzerland,LIESTAL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GILYTICS AG,Switzerland,ZURICH ETH-ZENTRUM,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MEDICAL WOMEN'S INTERNATIONAL ASSOCIATION,Switzerland,GENEVE 6,Other
FMF & AID GLOBAL ASSOCIATION,Switzerland,BRUTTISELLEN,Other
Schweizer Paraplegiker-Forschung AG,Switzerland,Nottwil,Research Organisations
SENTEC AG,Switzerland,THERWIL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
designtoproduction GmbH,Switzerland,Erlenbach,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Blumer-Lehmann AG,Switzerland,Gossau,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"ROK, Rippmann Oesterle Knauss GmbH",Switzerland,Zürich,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AXA VERSICHERUNGEN AG,Switzerland,WINTERTHUR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Stiftung Arbeitsgruppe fur Unfallmechanik,Switzerland,Zuerich,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BLUACT TECHNOLOGIES GMBH,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HUNTSMAN ADVANCED MATERIALS (SWITZERLAND) GMBH,Switzerland,BASEL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ESCATEC SWITZERLAND AG,Switzerland,HEERBRUGG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SELFRAG AG,Switzerland,KERZERS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
H2 ENERGY AG,Switzerland,GLATTPARK OPFIKON,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CHEMOURS INTERNATIONAL OPERATIONS SARL,Switzerland,LE GRAND-SACONNEX,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Picarro Inc. Geneva,Switzerland,Collonge Bellerive,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Google,Switzerland,Zürich,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VERAGOUTH SA,Switzerland,BEDANO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SEECON INTERNATIONAL GMBH,Switzerland,WILLISAU,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EUHEA,Switzerland,Genève,Other
SKYPULL SA,Switzerland,DINO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DEPSYS SA,Switzerland,PUIDOUX,Private for-profit entities (excluding Higher or Secondary Education Establishments)
WORLD RESOURCES FORUM ASSOCIATION,Switzerland,ST.GALLEN,Other
XIMPULSE GMBH,Switzerland,BERN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
METEOLOGIX AG,Switzerland,SATTEL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AXIAMO GMBH,Switzerland,NIDAU,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HEALTH ON THE NET FONDATION,Switzerland,GENEVE,Research Organisations
INFRASTRUCTURE MANAGEMENT CONSULTANTS GMBH,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"REPUBLIQUE ET CANTON DE GENEVE, DEPARTEMENT DE LENVIRONNEMENT, DES TRANSPORTS ET DE L AGRICULTURE",Switzerland,GENEVE,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
MOBILETHINKING SARL,Switzerland,LES ACACIAS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AERO CONSULTANTS AG,Switzerland,NANIKON,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PLANIDEA SA,Switzerland,Canobbio,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FONDAZIONE VEL,Switzerland,MENDRISIO,Other
GENOMSYS SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INTERNATIONAL FIRE ACADEMY,Switzerland,BALSTHAL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SMARTEC SA,Switzerland,MANNO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MAGNEBOTIX AG,Switzerland,SCHLIEREN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SKOPE MAGNETIC RESONANCE TECHNOLOGIES AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Resonance Ingenieurs-Conseils SA,Switzerland,Carouge,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIQFEED AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GRZ TECHNOLOGIES SA,Switzerland,SION,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CONCEPTIVITY SARL,Switzerland,MEYRIN 1,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PODIUM INDUSTRIES SA,Switzerland,CADENAZZO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GAIT UP SA,Switzerland,Lausanne,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ASSOCIATION EUROPEAN FEDERATION FORMEDICAL INFORMATICS,Switzerland,LE MONT-SUR-LAUSANNE,Other
CLASS 4 LASER PROFESSIONALS AG,Switzerland,BURGDORF,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ACUTRONIC LINK ROBOTICS AG,Switzerland,BUBIKON,Private for-profit entities (excluding Higher or Secondary Education Establishments)
THE SWATCH GROUP RECHERCHE ET DEVELOPPEMENT SA,Switzerland,MARIN EPAGNIER,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUT STRAUMANN AG,Switzerland,BASEL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INTERNATIONAL ROAD FEDERATION,Switzerland,VERNIER,Other
NOVARTIS INTERNATIONAL AG,Switzerland,BASEL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Ampegon AG,Switzerland,Turgi,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SwissNeutronics AG,Switzerland,Klingnau,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Skybotix AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Swiss Federal Institute of Intellectual Property (IPI),Switzerland,Berna,Other
Institut fur Jungunternehmen AG,Switzerland,St Gallen,Other
ACP ADVANCED CIRCUIT PURSUIT AG,Switzerland,ZOLLIKON,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ANYBOTICS AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MAGNES AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AF-Consult Switzerland Ltd,Switzerland,Baden,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KCAP GmbH,Switzerland,Zürich,Private for-profit entities (excluding Higher or Secondary Education Establishments)
STADT ST. GALLEN,Switzerland,ST.GALLEN,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
HAELIXA AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GYROTOOLS GMBH,Switzerland,WINTERTHUR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HEWLETT-PACKARD (SCHWEIZ) GMBH,Switzerland,DUEBENDORF,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DEPARTEMENT DU TERRITOIRE,Switzerland,GENEVE,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
CFS ENGINEERING SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KOORD SARL,Switzerland,COUSSET,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BIOMECH INNOVATIONS AG,Switzerland,NIDAU,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MISSING TECH SAGL,Switzerland,CHIASSO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IHI IONBOND AG,Switzerland,OLTEN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EFFINART SARL,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AGITEC AG,Switzerland,DALLIKON,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EXECON PARTNERS GMBH,Switzerland,BAAR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ADMINISTRATION COMMUNALE DE LA VILLE DE LAUSANNE,Switzerland,LAUSANNE,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
ROCHE DIAGNOSTICS INTERNATIONAL AG,Switzerland,ROTKREUZ,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KOMP-ACT SA,Switzerland,ECUBLENS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ZUST ENGINEERING AG,Switzerland,SEEGRABEN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Bacher Energie AG,Switzerland,Baden,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KEOKI COMPANY SA,Switzerland,VILLARS-SUR-GLANE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INIVATION AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INEOS EUROPE AG,Switzerland,ROLLE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INILABS AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ING. A. MAURER SA,Switzerland,ITTIGEN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LIST TECHNOLOGY AG,Switzerland,ARISDORF,Private for-profit entities (excluding Higher or Secondary Education Establishments)
VODAFONE AUTOMOTIVE TELEMATICS SA,Switzerland,MENDRISIO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ABWASSERVERBAND ALTENRHEIN,Switzerland,ALTENRHEIN,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
CTU CLEAN TECHNOLOGY UNIVERSE AG,Switzerland,WINTERTHUR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SEERVISION AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CASALE SA,Switzerland,LUGANO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PROXIPEL SA,Switzerland,VAUD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EBAMED SA,Switzerland,GENEVE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LERNWOLKE GMBH,Switzerland,AMLIKON-BISSEGG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NVIDIA SWITZERLAND AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CYCLOPS LABS GMBH,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GET LOCAL AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INTERNATIONAL OSTEOPOROSIS FOUNDATION,Switzerland,NYON,Other
Wikimedia CH,Switzerland,Lausanne,Other
SCRONA AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SWISS SKYLAB FOUNDATION,Switzerland,KILCHBERG ZH,Research Organisations
ALMATECH SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
IDEAL-TEK SA,Switzerland,CHIASSO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PARADOX ENGINEERING SA,Switzerland,NOVAZZANO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BUHLER AG,Switzerland,UZWIL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ORIGIN FOR SUSTAINABILITY,Switzerland,LAUSANNE,Other
CYSEC SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
STS SENSOR TECHNIK SIRNACH AG,Switzerland,SIRNACH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HOFMANN-AMTENBRINK MARGARETHE,Switzerland,PULLY,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FASHWELL AG,Switzerland,ZURICH,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HUBER + SUHNER AG,Switzerland,HERISAU,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NANOGENCE SA,Switzerland,LAUSANNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BRC BAUMASCHINEN AG,Switzerland,RAIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
St. Galler Stadtwerke,Switzerland,St.Gallen,Other
AGILENT TECHNOLOGIES SA,Switzerland,PLAN LES OUATES,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MEDISANTE AG,Switzerland,LUZERN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AMBRPAY AG,Switzerland,Zürich,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MINESPIDER GMBH,Switzerland,ZUG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ISOLUTIONS AG,Switzerland,BERN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ORBIWISE SA,Switzerland,PLAN-LES-OUATES,Private for-profit entities (excluding Higher or Secondary Education Establishments)
STIFTUNG GLOBAL INFRASTRUCTURE BASEL,Switzerland,BASEL,Other
