name,country,city,businessType
"NEA INVEST, POSLOVNE DEJAVNOSTI, D.O.O.",Slovenia,LOGATEC,Unknown
SECA PLAST D.O.O.,Slovenia,LASKO,Unknown
UNIVERSITY OF LJUBLJANA FACULTY OF ELECTRICAL ENGINEERING,Slovenia,LJUBLJANA,Unknown
SLOVENIAN FORESTRY INSTITUTE,Slovenia,LJUBLJANA,Unknown
KIMI D.O.O.,Slovenia,TRZIN,Unknown
"AMES AVTOMATSKI MERILNI SISTEMI ZA OKOLJE, D.O.O.",Slovenia,LJUBLJANA,Unknown
GENERA CELOSTNE TEHNICNE RESITVE D.O.O.,Slovenia,LJUBLJANA,Unknown
ULTRA D.O.O. PROIZVODNJA ELEKTRONSKIH NAPRAV,Slovenia,ZAGORJE OB SAVI,Unknown
POSPESEVALNI CENTER ZA MALO GOSPODARSTVO - EURO INFO CORRESPONDENCE CENTRE LJUBLJANA,Slovenia,LJUBLJANA,Unknown
"MINISTRY OF ECONOMIC AFFAIRS, DIRECTORATE OF THE RS FOR THE BUSINESS INFORMATION CENTRE",Slovenia,LJUBLJANA,Unknown
MESTNA OBCINA CELJE,Slovenia,CELJE,Unknown
"CENTRALNA CISTILNA NAPRAVA DOMZALE-KAMNIKE D.O.O., DOMZALE",Slovenia,DOMZALE,Unknown
CINKARNA CELJE D.D.,Slovenia,CELJE,Unknown
"INDUSTRIJA USNJA VRHNIKA, D.D.",Slovenia,VRHNIKA,Unknown
Institut Jozef Stefan,Slovenia,LJUBLJANA,Unknown
INSTITUTE OF ONCOLOGY LJUBLJANA,Slovenia,LJUBLJANA,Unknown
MINISTRSTVO ZA KULTURO UPRAVA REPUBLIKE SLOVENIJE ZA KULTURNO DEDISCINO,Slovenia,LJUBLJANA,Unknown
NATIONAL AND UNIVERSITY LIBRARY OF SLOVENIA,Slovenia,LJUBLJANA,Unknown
UNIVERZA V LJUBLJANI,Slovenia,LJUBLJANA,Unknown
A.L.P. PECA PODJETJE ZA RAZVOJ IN TRZENJE PRODUKTOV MEZISKE DOLINE D.O.O.,Slovenia,CRNA NA KOROSKEM,Unknown
KNJIZNICA OTON ZUPANCIC,Slovenia,LJUBLJANA,Unknown
POTATO RESEARCH AND BREEDING INSTITUTE,Slovenia,VELKA LOMNICA,Unknown
AUSTRIAN INSTITUTE OF EAST AND SOUTHEAST EUROPEAN STUDIES,Slovenia,LJUBLJANA,Unknown
CELICA D.O.O.,Slovenia,LJUBLJANA,Unknown
"TERMOELEKTRARNA TOPLARNA LJUBLJANA, D.O.O.",Slovenia,LJUBLJANA,Unknown
ITIS D. O. O. LJUBLJANA,Slovenia,LJUBLJANA,Unknown
TEXTILE FACTORY SVILA AG,Slovenia,MARIBOR,Unknown
HYDROMETEOROLOGICAL INSTITUTE OF REPUBLIC OF SLOVENIA - MINISTRY OF ENVIRONMENT AND PHYSICAL PLANNING,Slovenia,LJUBLJANA,Unknown
ENVIRONMENTAL AGENCY OF THE REPUBLIC OF SLOVENIA,Slovenia,LJUBLJANA,Unknown
PETROL PLC SLOVENIAN OIL COMPANY,Slovenia,LJUBLJANA,Unknown
MECOM ELEMENTI D.O.O.,Slovenia,LJUBLJANA,Unknown
UNIVERSITY MEDICAL CENTER LJUBLJANA,Slovenia,LJUBLJANA,Unknown
VISOKA SOLA ZA MANAGEMENT V KOPRU,Slovenia,KOPER,Unknown
SLOVENIAN MUSEUM OF NATURAL HISTORY,Slovenia,LJUBLJANA,Unknown
BLOOD TRANSFUSION CENTRE OF SLOVENIA,Slovenia,LJUBLJANA,Unknown
CELLAMP D.O.O.,Slovenia,LJUBLJANA,Unknown
SLOVENIAN INSTITUTE OF QUALITY AND METROLOGY,Slovenia,LJUBLJANA,Unknown
STILNO STEKLARSTVO SP,Slovenia,SOLKAN,Unknown
JAVNO PODJETJE ELEKTROGOSPODARSTVO SLOVENIJE RAZVOJ IN INZENIRING,Slovenia,MARIBOR,Unknown
"LEK, PHARMACEUTICAL AND CHEMICAL COMPANY D.D.",Slovenia,LJUBLJANA,Unknown
"TURBOINSTITUT, D.D.",Slovenia,LJUBLJANA,Unknown
MARIBOR GENERAL HOSPITAL,Slovenia,MARIBOR,Unknown
"POSTA SLOVENIJE, D.O.O.",Slovenia,MARIBOR,Unknown
IMP LIVAR D.D.,Slovenia,IVANCNA GORCICA,Unknown
SLOVENIAN INSTITUTE FOR ADULT EDUCATION,Slovenia,LJUBLJANA,Unknown
Iskraemeco d.d.,Slovenia,Kranj,Unknown
INSTITUT REPUBLIKE SLOVENIJE ZA REHABILITACIJO,Slovenia,LJUBLJANA,Unknown
"INSTITUTE FOR MATHEMATICS, PHYSICS AND MECHANICS",Slovenia,LJUBLJANA,Unknown
METROLOGY INSTITUTE OF THE REPUBLIC OF SLOVENIA,Slovenia,CELJE,Unknown
"ADRIA AIRWAYS, THE AIRLINE OF SLOVENIA",Slovenia,BRNIK,Unknown
CLINICAL CENTER LJUBLJANA,Slovenia,LJUBLJANA,Unknown
GORENJSKA PREDILNICA D.O.O.,Slovenia,SKOFJA LOKA-DOSTAVA,Unknown
"ABN D.O.O. SALES REPRESENTATIVE, COMMERCE, DESIGN, CONSTRUCTION AND ENGINEERING, CELJE",Slovenia,CELJE,Unknown
"LEK, PHARMACEUTICAL AND CHEMICAL COMPANY D.D.",Slovenia,MENGES,Unknown
MINISTRY OF HEALTH OF THE REPUBLIC OF SLOVENIA,Slovenia,LJUBLJANA,Unknown
SLOVENIAN STEELWORKS,Slovenia,LJUBLJANA,Unknown
LIVARNA VUZENICA,Slovenia,VUZENICA,Unknown
INSTITUTE FOR RESEARCH IN MATERIALS AND APPLICATIONS,Slovenia,LJUBLJANA,Unknown
"LITOSTROJ E.I. PRODJETJE ZA IZDELAVO ENERGETSKE IN INDUSTRIJSKE OPREME, D.O.O.",Slovenia,LJUBLJANA,Unknown
Type of Event: Large Conference,Slovenia,,Unknown
POKRAJINSKI MUZEJ PTUJ,Slovenia,PTUJ,Unknown
POKRAJINSKI MUZEJ MARIBOR,Slovenia,MARIBOR,Unknown
GEOPHYSICAL SURVEY OF SLOVENIA - SLOVENIAN ASSOCIATION OF GEODESY AND GEOPHYSICS,Slovenia,LJUBLJANA,Unknown
EON D.O.O.,Slovenia,LJUBLJANA,Unknown
International Solar Energy Society,Slovenia,Ljubljana,Unknown
PROMETNI INSTITUT LJUBLJANA D.O.O.,Slovenia,LJUBLJANA,Unknown
"PREMOGOVNIK VELENJE, JAVNO PODJETJE ZA PRIDOBIVANJE LIGNITA D.D.",Slovenia,VELENJE,Unknown
SLOVENSKI INSTITUT ZA KAKOVOST IN MEROSLOVJE,Slovenia,LJUBLJANA,Unknown
THE RESEARCHERS ASSOCIATION OF SLOVENIA,Slovenia,LJUBLJANA,Unknown
"UNIVERSITY OF LJUBLJANA, FACULTY OF MECHANICAL ENGINEERING",Slovenia,LJUBLJANA,Unknown
UNIVERSITY OF LJUBLJANA,Slovenia,LJUBJANA,Unknown
SAVSKE ELEKTRARNE LJUBLJANA D.O.O.,Slovenia,MEDVODE,Unknown
"ALARIX, D.O.O.",Slovenia,MIKLAVZ VA DRAVSKEM POLJU,Unknown
TEMIDA - PODJETJE ZA RACUNALNISKI INZENIRING D.O.O. LJUBLJANA,Slovenia,LJUBLJANA,Unknown
"STUDIO PHI D.O.O., COMMUNICATIONS, MARKETING AND ENGINEERING COMPANY",Slovenia,LJUBLJANA,Unknown
PEACE INSTITUTE,Slovenia,LJUBLJANA,Unknown
PIRC MITJA,Slovenia,BREZICE,Unknown
UNIQUE D.O.O.,Slovenia,KRANJ,Unknown
"R DOMZALE TRGOVISKO IN PROIZVODNO PODJETJE, D.O.O.",Slovenia,DOMZALE,Unknown
"PRO-ECO, SVETOVANJE IN STORITVE NA PODROCJU UPRAVLJANJA Z OKOLJEM IN RAZVOJA, D.O.O.",Slovenia,LJUBLJANA,Unknown
DEBITEL TELEKOMUNIKACIJE D.D. LJUBLJANA,Slovenia,LJUBLJANA,Unknown
"MINISTRY OF EDUCATION, SCIENCE AND SPORT",Slovenia,LJUBLJANA,Unknown
MER EVROCENTER (MER EUROZENTRUM / MER EUROCENTRE),Slovenia,LESICNO,Unknown
INSTITUTE OF PUBLIC HEALTH,Slovenia,MARIBOR,Unknown
RR & CO. D.O.O.,Slovenia,KOPER,Unknown
SLOVENIAN MEDICAL INFORMATION SOCIETY - INSTITUTE OF SOCIAL MEDICINE,Slovenia,LJUBLJANA,Unknown
LABORATORIJ ZA FIZIOGIJO IN VIRUSNE BOLEZNI,Slovenia,SENCUR,Unknown
SLOVENE MEDICAL ASSOCIATION-SLOVENE FAMILY MEDICINE SOCIETY,Slovenia,LJUBLJANA,Unknown
"MINISTRY OF AGRICULTURE, FORESTRY AND NUTRITION - STATE OF SLOVENIA",Slovenia,LJUBLJANA,Unknown
AGRICULTURAL INSTITUTE OF SLOVENIA,Slovenia,LJUBLJANA,Unknown
SIZE LTD,Slovenia,LJUBLJANA,Unknown
SICENTER - CENTER ZA SCIOALNE INDIKATORJE,Slovenia,LJUBLJANA,Unknown
XLAB RAZVOJ PROGRAMSKE OPREME IN SVETOVANJE D.O.O.,Slovenia,LJUBLJANA,Unknown
VIDERGAR DARKO SP-BIRO DARKO VIDERGAR,Slovenia,POSTOJNA,Unknown
"BIA SEPARATIONS D.O.O., SEPARATION TECHNOLOGIES COMPANY, LTD.",Slovenia,LJUBLJANA,Unknown
"UNIVERZA V LJUBLJANI, FAKULTETA ZA RACUNALNISTVO IN INFORMATIKO",Slovenia,LJUBLJANA,Unknown
AKADEMSKA RAZISKOVALNA MREZA SLOVENIJE,Slovenia,LJUBLJANA,Unknown
IRGO,Slovenia,LJUBLJANA,Unknown
UNIVERSITY OF LJUBLJANA,Slovenia,PIRAN PIRANO,Unknown
LESIMPEX D.O.O.,Slovenia,NOVA GORICA,Unknown
PSYCHIATRIC HOSPITAL LJUBIJANA,Slovenia,LJUBLJANA,Unknown
"KRKA, TOVARNA ZDRAVIL, D.D., NOVO MESTO",Slovenia,NOVO MESTO,Unknown
"BSC, POSLOVNO PODPORNI CENTER, D.O.O., KRANJ",Slovenia,KRANJ,Unknown
PGP TRZIC D.O.O.,Slovenia,TRZIC,Unknown
KOPITARNA SEVNICA D.D.,Slovenia,SEVNICA,Unknown
ISKRA AVTOELEKTRIKA D.D.,Slovenia,SEMPETER PRI GORICI,Unknown
KORONA INZENIRING D.D.,Slovenia,LJUBLJANA,Unknown
IDRIJA MERCURY MINE,Slovenia,IDRIJA,Unknown
PINUS TKI D.D.,Slovenia,RACE,Unknown
"Institut ""Jozef Stefan""",Slovenia,LJUBLJANA,Unknown
"Institut ""Jozef Stefan""",Slovenia,,Unknown
NATIONAL INSTITUTE OF BIOLOGY,Slovenia,PIRAN,Unknown
INSTITUTE JOZEF STEFAN,Slovenia,LJUBLJANA,Unknown
JAVNO PODJETJE VODOVOD-KANALIZACIJA D.O.O,Slovenia,LJUBLJANA,Unknown
ENERGY RESTRUCTURING AGENCY LTD,Slovenia,LJUBLJANA,Unknown
CITY OF LJUBLJANA,Slovenia,LJUBLJANA,Unknown
SLOVENIAN FOREST SERVICE,Slovenia,LJUBLJANA,Unknown
CENTRE FOR SCIENTIFIC RESEARCH OF THE SLOVENCE ACADEMY OF SCIENCES AND ARTS.,Slovenia,LJUBLJANA,Unknown
ZDRUZENJE RAZISKOVALCEV SLOVENIJE,Slovenia,LJUBLJANA,Unknown
MARMOR HOTAVLJE D.D.,Slovenia,GORENJA VAS,Unknown
"BALDER, OPTOELEKTRONSKI ELEMENTI IN MERILNA TEHNIKA D.O.O.",Slovenia,LJUBLJANA,Unknown
O.K.M PROIZVODNJA OPTICNIH LEC IN TRGOVINA D.O.O,Slovenia,AJDOVSCINA,Unknown
MINISTRY OF SCIENCE AND TECHNOLOGY - STATE OF SLOVENIA,Slovenia,LJUBLJANA,Unknown
EDUCELL PODJETJE ZA CELICNO BIOLOGIJO D.O.O.,Slovenia,LJUBLJANA,Unknown
TRANSCELL IMUNOTERAPY LTD.,Slovenia,LJUBLJANA,Unknown
BLOOD TRANSFUSION CENTER OF SLOVENIA,Slovenia,LJUBLJANA,Unknown
BUBA VETERINARSKA AMBULANTA D.O.O.,Slovenia,GROSUPLJE,Unknown
PUNT INTERNATIONAL D.O.O.,Slovenia,ZIROVNICA,Unknown
AMNIM D.O.O. CENTER ZA ZNANSTVENO VIZUALIZACIJO,Slovenia,LJUBLJANA,Unknown
PETROL D.D.,Slovenia,Ljubljana,Unknown
"Nafta Lendava, D.O.O.",Slovenia,Lendava,Unknown
"Regionalna razvojna agencija ""Mura"" d.o.o.",Slovenia,Murska Sobota,Unknown
Geological Survey of Slovenia,Slovenia,Ljubljana,Unknown
PORT OF KOPER PLC,Slovenia,KOPER,Unknown
"INSTITUT ""JOZEF STEFAN""",Slovenia,LJUBLJANA,Unknown
UVERSITY OF LJUBLJANA - FACULTY OF CIVIL AND GEODETIC ENGINEERING,Slovenia,LJUBLJANA,Unknown
HOUSING FUND - LJUBLJANA MUNICIPALITIES,Slovenia,LJUBLJANA,Unknown
ULFGG,Slovenia,PORTOROZ,Unknown
"UNIVERSITY OF MARIBOR, FACULTY OF CIVIL ENGINEERING",Slovenia,,Unknown
"SOSKE ELEKTRARNE NOVA GORICA, D.O.O.",Slovenia,NOVA GORICA,Unknown
NUCLEAR POWER KRSKO,Slovenia,KRSKO,Unknown
INSTITUTE OF OCCUPATIONAL SAFETY,Slovenia,LJUBLJANA,Unknown
EIM,Slovenia,MARIBOR,Unknown
ESOTECH D.D.,Slovenia,VELENJE,Unknown
MINISTRY OF SCIENCE AND TECHNOLOGY,Slovenia,,Unknown
"BCEI, BUILDING AND CIVIL ENGINEERING INSTITUTE ZRMK",Slovenia,LJUBLJANA,Unknown
"UNIVERSITY OF LJUBLJANA, FACULTY OF CIVIL AND GEODETIC ENGINEERING",Slovenia,LJUBLJANA,Unknown
ANTON BLAJ S.P.,Slovenia,GRIZE,Unknown
CENTER ZA RACUNALNISTVO V MEHANIKI KONTINUUMA D.O.O. - MODELIRANJE IN TRZENJE,Slovenia,LJUBLJANA,Unknown
"UNIVERZA V LJUBLJANI, FAKULTETA ZA DRUZBENE VEDE",Slovenia,LJUBLJANA,Higher or Secondary Education Establishments
XLAB RAZVOJ PROGRAMSKE OPREME IN SVETOVANJE D.O.O.,Slovenia,LJUBLJANA,IND
"ADRIA AIRWAYS, SLOVENSKI LETALSKI PREVOZNIK D.D.",Slovenia,Ljubljana,Unknown
"STEKLARNA HRASTNIK, DRUZBA ZA PROIZVODNJO STEKLENIH IZDELKOV, D.D.",Slovenia,HRASTNIK,IND
REGIONAL TECHNOLOGICAL CENTRE ZASAVJE (REGIONALNI TEHNOLOSKI CENTER ZASAVJE),Slovenia,HRASTNIK,Unknown
UNIVERZA V LJUBLJANI,Slovenia,Ljubljana,Higher or Secondary Education Establishments
TEXTILE INSTITUTE OF MARIBOR,Slovenia,MARIBOR,Unknown
JOZEF STEFAN INSTITUTE,Slovenia,LJUBLJANA,Research Organisations
AMIS DRUZBA ZA TELEKOMUNIKACIJE D.O.O.,Slovenia,Maribor,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"COSYLAB, LABORATORIJ ZA KONTROLNE SISTEME, D.O.O.",Slovenia,Ljubljana,IND
NARODNA IN UNIVERZITETNA KNJIZNICA,Slovenia,LJUBLJANA,GOV
"UNIVERSITY REHABILITATION INSTITUTE, REPUBLIC OF SLOVENIA",Slovenia,LJUBLJANA,Unknown
LJUBLJANA INSTITUTUM STUDIORUM HUMANITATIS - GRADUATE SCHOOL OF HUMANITIES,Slovenia,LJUBLJANA,Unknown
BIA SEPARATIONS D.O.O.,Slovenia,LJUBJANA,Unknown
GOSPODARSKA ZBORNICA SLOVENIJE - CHAMBER OF COMMERCE AND INDUSTRY OF SLOVENIA,Slovenia,LJUBLJANA,Unknown
"KAC ZAKLJUCNA DELA V GRADBENISTVU IN TRGOVINI, D.O.O.",Slovenia,CELJE,Unknown
INDUSTRIJSKA OPREMA BREZICE D.O.O.,Slovenia,KRSKA VAS,Unknown
"GLOTTA NOVA, CENTER ZA PRAVO UCENJE IN POUCEVANJE D.O.O.",Slovenia,LJUBLJANA,Unknown
"INTER DISKONT DRUZBA ZA PROIZVODNJO, TRGOVINO IN STORITVE D.O.O.",Slovenia,RAVNE NA KORSKEM,Unknown
"LE-TEHNIKA PODJETJE ZA PROIZVODNJO IN TRGOVINO Z ELEKTROTEHNICNIMI IZDELKI, D.O.O.",Slovenia,KRANJ,Unknown
FAKULTETA ZA STROJNISTVO - UNIVERZA V MARIBORU,Slovenia,MARIBOR,Unknown
"ALPINA, TOVARNA OBUTVE, D.D., ZIRI",Slovenia,ZIRI,Unknown
ZAVOD ZA GRADBENISTVO SLOVENIJE,Slovenia,LJUBLJANA,Unknown
"SALONIT ANHOVO, BUILDING MATERIALS, JOINT STOCK CO.",Slovenia,DESKLE,Unknown
"MINISTRY OF HIGHER EDUCATION, SCIENCE AND TECHNOLOGY",Slovenia,LJUBLJANA,Unknown
MARIBORSKA RAZVOJNA AGENCIJA P.O. / EURO INFO CENTRE MARIBOR,Slovenia,MARIBOR,Unknown
"UNIVERZA NA PRIMORSKEM, ZNANSTVENO-RAZISKOVALNO SREDISCE KOPER",Slovenia,KOPER,Unknown
PODJETJE ZA VZDRZEVANJE AVTOCEST D.O.O.,Slovenia,LJUBLJANA,Unknown
MINISTRSTVO ZA PRAVOSODJE,Slovenia,LJUBLJANA,Other
JAVNA AGENCIJA REPUBLIKE SLOVENIJE ZA PODJETNI?TVO IN TUJE INVESTICIJE,Slovenia,LJUBLJANA,Unknown
MESTNA OBCINA LJUBLJANA - MUNICIPALITY OF LJUBLJANA,Slovenia,LJUBLJANA,Unknown
GORENJE GOSPODINJSKI APARATI D.D.,Slovenia,VELENJE,IND
"ELEKTRO PRIMORSKA JAVNO PODJETJE ZA DISTRIBUCIJO ELEKTRICNE ENERGIJE, D.D.",Slovenia,NOVA CORICA,Unknown
MESTNA OBCINA NOVO MESTO,Slovenia,NOVO MESTO,Unknown
UNIVERZITETNO IN RAZISKOVALNO SREDISCE NOVO MESTO,Slovenia,NOVO MESTO,Unknown
INSTITUT ZA KRIMINOLOGIJO PRI PRAVNI FAKULTETI V LJUBLJANI,Slovenia,LJUBLJANA,Unknown
UNIVERZA V MARIBORU,Slovenia,LJUBLJANA,Unknown
ZAVOD ZA GRADBENISTVO SLOVENIJE (SLOVENIAN NATIONAL BUILDING AND CIVIL ENGINEERING INSTITUTE),Slovenia,LJUBLJANA,Unknown
"UNIVERSITY OF MARIBOR, INSTITUTE OF TEXTILE CHEMISTRY ECOLOGY AND COLORISTIC",Slovenia,MARIBOR,Unknown
BETI TEKSTILNA INDUSTRIA D.D.,Slovenia,METLIKA,Unknown
PRALNICA LUCIJA D.O.O.,Slovenia,PORTOROS,Unknown
CHAMBER OF COMMERCE AND INDUSTRY OF SLOVENIA,Slovenia,LJUBLJANA,Unknown
"HIPOT-HYB PROIZVODNJA HIBRIDNIH VEZIJ, D.O.O",Slovenia,SENTJERNEJ,Unknown
"HIPOT -P & EMS PROIZVODNJA ELEKTROMEHANSKIH SISTEMOV, D.O.O.",Slovenia,SENTJERNEJ,Unknown
"HIPOT - RR RAZISKAVE IN RAZVOJ TEHNOLOGIJ IN SISTEMOV, D.O.O.",Slovenia,SENTJERNEJ,Unknown
JOZEF STEFAN INSTITUTE.,Slovenia,LJUBLJANA,Unknown
LIMNOS COMPANY FOR APPLIED ECOLOGY LTD.,Slovenia,BREZOVICA PRI LJUBLJANI,Unknown
"UNIVERZA V LJUBLJANI, BIOTEHNISKA FAKULTETA",Slovenia,LJUBLJANA,Unknown
"INEA INFORMATIZACIJA, ENERGETIKA, AVTOMATIZACIJA D.O.O.",Slovenia,LJUBLJANA,Unknown
AGENCIJA ZA RADIOAKTIVINE ODPADKE,Slovenia,LJUBLJANA,Unknown
"LIMETZ, D.O.O.",Slovenia,MISLINJA,Unknown
POSLOVNI SISTEM MERCATOR D.D.,Slovenia,LJUBLJANA,Unknown
MUNICIPALITY OF LJUBLJANA,Slovenia,LJUBLJANA,Unknown
PUBLIC AGENCY FOR TECHNOLOGY OF THE REPUBLIC OF SLOVENIA,Slovenia,LJUBLJANA,Unknown
OBCINA DESTRNIK (MUNICIPALITY OF DESTRNIK),Slovenia,VINTAROVCI,Unknown
"Ministry of Higher Education, Science and Technology",Slovenia,LJUBLJANA,Unknown
OBCINA GORNJI GRAD,Slovenia,GORNJI GRAD,Unknown
BIA SEPARATIONS D.O.O.,Slovenia,LJUBLJANA,Unknown
RAZVOJNI CENTER ORODJARSTVA SLOVENIJE,Slovenia,CELJE,Unknown
GIZ GROZD PLASTTEHNIKA,Slovenia,VELENJE,Unknown
POLYCOM PREDELAVA PLASTICNIH MAS IN ORODJARSTVO SKOFJA LOKA D.O.O.,Slovenia,POLJANE NAD SKOFJO LOKO,Unknown
GORENJE ORODJARNA D.O.O,Slovenia,VELENJE,Unknown
INSTITUTE OF PUBLIC HEALTH OF THE REPUBLIC OF SLOVENIA,Slovenia,LJUBLJANA,Unknown
INSTITUTE FOR PROJECT MANAGEMENT AND INFORMATION TECHNOLOGY LTD,Slovenia,LJUBLJANA,Unknown
"RR & CO. PODJETJE ZA POSLOVNE STORITVE, D.O.O.",Slovenia,LJUBLJANA,Unknown
"UNIVERZA V MARIBORU, FAKULTETA ZA GRADBENISTVO",Slovenia,MARIBOR,Unknown
JAVNA AGENCIJA REPUBLIKE SLOVENIJE ZA PODJETNISTVO IN TUJE INVESTICIJE,Slovenia,LJUBLJANA,Unknown
QUINTELLIGENCE D.O.O.,Slovenia,LJUBLJANA,Unknown
MESTNA OBCINA LJUBLJANA,Slovenia,LJUBLJANA,Unknown
JAVNO PODJETJE LJUBLJANSKI POTNISKI PROMET D.O.O.,Slovenia,LJUBLJANA,Unknown
"TEOL, KEMICNA INDUSTRIJA, D.D.",Slovenia,LJUBLJANA,Unknown
"UNIVERSITY OF MARIBOR, FACULTY OF MECHANICAL ENGINEERING, INSTITUTE OF POWER, PROCESS AND ENVIRONMENTAL ENGINEERING",Slovenia,MARIBOR,Unknown
KMETIJSKI INSTITUT SLOVENIJE,Slovenia,LJUBLJANA,Unknown
REGIONAL ENVIRONMENTAL CENTER FOR CENTRAL AND EASTERN EUROPE,Slovenia,LJUBLJANA,Unknown
SAVA,Slovenia,KRANJ,Unknown
PINUS TOVARNA KEMICNIH IZDELKOV D.D.,Slovenia,RACE,Unknown
STICHTING WONCA EUROPE,Slovenia,LJUBLJANA,Unknown
RRA SEVENE PRIMORSKE REGIONALNA RAZVOJNA AGENCIJA D.O.O. NOVA GORICA,Slovenia,SEMPETER PRI GORICI,Unknown
"UNIVERSITY OF MARIBOR, MEDICAL FACULTY.",Slovenia,MARIBOR,Unknown
JAVNA AGENCIJA ZA RAZISKOVALNO DEJAVNOST RS - SLOVENIAN RESEARCH AGENCY,Slovenia,LJUBLJANA,Unknown
MINISTRSTVO ZA PROMET (MINISTRY OF TRANSPORT - SLOVENIA),Slovenia,LJUBLJANA,Unknown
POLITEHNIKA NOVA GORICA,Slovenia,NOVA GORICA,Unknown
IMPOL INDUSTRIJA METALNIH POLIZDELKOV,Slovenia,SLOVENSKA BISTRICA,Unknown
RAZVOJNI CENTER OROKJARSTVA SLOVENIJE (TECOS).,Slovenia,CELJE,Unknown
"PODJETJE ZA PROIZVODNJO ORODIJ, STROJEV IN PREDELAVO PLASTICNIH MAS D.O.O ZALEC",Slovenia,ZALEC,Unknown
"GOSPODARSKO INTERESNO ZDRUZENJE ACS, SLOVENSKI AVTOMOBILSKI GROZD (AUTOMOTIVE CLUSTER OF SLOVENIA)",Slovenia,LJUBLJANA,Unknown
KOVINAR D.O.O,Slovenia,VITANJE,Unknown
UNIVERZA V LJUBLIJANI (FAKULTETA ZA STROJNISTVO),Slovenia,LJUBLJANA,Unknown
"MITOL, TOVARNA LEPIL, D.D., SEZANA",Slovenia,SEZANA,Unknown
"TRIO TRZICKA INDUSTRIJA OBUTVE IN KONFEKCIJE, D.D., TRZIC",Slovenia,TRZIC,Unknown
"KOPITARNA SEVNICA, D.D.",Slovenia,SEVNICA,Unknown
"UNIVERSITY OF LJUBLJANA, BIOTECHNICAL FACULTY",Slovenia,LJUBLJANA,Unknown
"UNIVERSITY OF MARIBOR, FACULTY OF MECHANICAL ENGINEERING",Slovenia,MARIBOR,Unknown
AMBIENT MAGAZINE FOR DELO REVIJE PUBLISHING HOUSE,Slovenia,LJUBLJANA,Unknown
URBAN PLANNING INSTITUTE OF THE REPUBLIC OF SLOVENIA,Slovenia,LJUBILJANA,Unknown
ANDRAGOSKI CENTER REPUBLIKE SLOVENIJE,Slovenia,LJUBLJANA,Unknown
"INSTITUTE OF ONCOLOGY, LJUBLJANA",Slovenia,LJUBLJANA,Unknown
PEACE INSITUTE,Slovenia,LJUBLJANA,Unknown
UNIVERZA V MARIBORU UNIVERSITY OF MARIBOR,Slovenia,MARIBOR,Unknown
"UNIVERSITY OF MARIBOR, FACULTY OF AGRICULTURE",Slovenia,MARIBOR,Unknown
"UNIVERSITY OF LJUBLJANA, MEDICAL FACULTY",Slovenia,LJUBLJANA,Unknown
INSTITUT ZA EKONOMSKA RAZISKOVANJA,Slovenia,LJUBLJANA,Unknown
USTANOVA HISA EKSPERIMENTOV,Slovenia,LJUBLJANA,Unknown
"SLOVENIA CONTROL, SLOVENIAN AIR NAVIGATION SERVICES, LIMITED",Slovenia,LJUBLJANA,Unknown
MINISTRSTVO ZA PROMET,Slovenia,LJUBLJANA,Unknown
ELEKTROTEHNISKA ZVEZA SLOVENIJE,Slovenia,LJUBLJANA,Unknown
KEMIJSKI INSTITUT LJUBLJANA SLOVENIJA (NATIONAL INSTITUTE OF CHEMISTRY SLOVENIA),Slovenia,LJUBLJANA,Unknown
"UNIVERZA NA PRIMORSKEM - FAKULTETA ZA HUMANISTICNE STUDIJE, KOPER UNIVERSITY OF PRIMORSKA - FACULTY OF HUMANITIES, KOPER",Slovenia,KOPER - CAPODISTRIA,Unknown
ZAVOD ZA GRADBENISTVO,Slovenia,LJUBLJANA,Unknown
UNIVERZA V MARIBORU FAKULTETA ZA KMETISKO,Slovenia,MARIBOR,Unknown
TEHNOLOSKI PARK LJUBLJANA,Slovenia,LJUBLJANA,Unknown
PRIMORSKI TEHNOLOSKI PARK D.O.O.,Slovenia,NOVA GORICA,Unknown
UNIVERSITY MEDICAL CENTRE LJUBLJANA DEPARTMENT OF RHEUMATOLOGY,Slovenia,LJUBLJANA,Unknown
"LOKATEKS, SKOFJA LOKA,D.O.O.",Slovenia,SKOFJA LOKA,Unknown
KEMIJSKI INSTITUT LJUBLJANA SLOVENIJA,Slovenia,LJUBLJANA,Unknown
LEK FARMACEVTSKA DRUZBA DD - LEK PHARMACEUTICALS,Slovenia,LJUBLJANA,Unknown
NACIONALNI INSTITUT ZA BIOLOGIJO,Slovenia,LJUBLJANA,Unknown
INSTITUT JOZEF STEFAN (J. STEFAN INSTITUTE),Slovenia,LJUBLJANA,Unknown
CENTER ZA RACUNALNISTVO V MEHANIKI KONTINUUMA - MODELIRANJE IN TRZENJE,Slovenia,LJUBLJANA,Unknown
"STUDIO MEDITERANA, PROJEKTIRANJE, SVETOVANJE IN INVESTICIJE, D.O.O.",Slovenia,IZOLA,Unknown
SLOVENSKA ZNANSTVENA FUNDACIJA,Slovenia,LJUBLJANA,Unknown
AET DRUZBA ZA PROIZVODNJO VZIGNIH SISTEMOV IN ELEKTRONIKE D.O.O.,Slovenia,TOLMIN,Unknown
OBCINA KAMNIK,Slovenia,KAMNIK,Unknown
"SAVATECH, INDUSTRIAL RUBBER PRODUCTS AND TYRES, D.O.O.",Slovenia,KRANJ,Unknown
